,title,category,intro,url
5622,어디에나 쓸 수 있는 꽃 브러시,웹툰 리소스,웹툰이나 일러스트 등 어디에나 쓸 수 있는 고퀄리티 꽃 브러쉬입니다.,https://tumblbug.com/flower_asia
5623,"사진 기록과 함께 하는 장미, 빈티지 플라워 프린트 로브",의류,필름카메라로 찍은 장미꽃을 프린트로 디자인하였습니다. 디에디이의 감성을 함께 해주세요.,https://tumblbug.com/ddeeeflower
5624,제18회 퀴어문화축제 공식 기념품 세트,예술,"퀴어문화축제 역사상 가장 뜨거울 것으로 예상되는 7월의 한여름, 퀴어문화축제를 기념합니다",https://tumblbug.com/2017kqcf
5625,유쾌 상쾌 통쾌한 머스터드 사진집,사진,지친 하루에 기분 좋은 에너지를 전해주는 힐링북  ,https://tumblbug.com/mustard_
5626,설날선물 꿀아몬드 기프트박스,푸드,그냥 아몬드가 아니에요- 설날에 대처하는 라비앙코코의 특별한 Gift Box,https://tumblbug.com/almond
5627,"키트형 뉴스레터 <굿-워커, 일잘러의 길을 걷는 사람들>",출판,일잘러가 되고 싶은 사람들을 위한 뉴스레터와 키트를 2020년 연말까지 매주 보내드립니다.,https://tumblbug.com/goodworker
5628,로버트 헌터의 포스터《문라이트 리딩》,출판,"영국 독립출판계의 아이돌, 로버트 헌터 작가의 4종 포스터여요!!!",https://tumblbug.com/editions_jeanmoulin5
5629,빈 공간을 매다 : 라움 여백 [string],잡화,라움 여백의 스트링백 ver. 당신의 일상을 라움 안에 담아주세요.,https://tumblbug.com/raum_string
5630,[뱃지]사진을 사랑하는 사람을 위한 카메라 뱃지 2탄,캐릭터 · 굿즈,지난 카메라 뱃지 피드백을 바탕으로 새롭게 카메라 뱃지를 제작했습니다.,https://tumblbug.com/camerabadge2
5631,DMZ라운지 올인원 패키지 특별한 파주 여행의 시작입니다.,예술,"DMZ 한반도 쿠키세트 출시기념 DMZ라운지 , 올인원 패키지를 펀딩 오픈합니다.",https://tumblbug.com/dmzlounge
5632,"어른이가 되어버린 우리의 오마주, <낭만 개구리>포스터북",출판,천진난만 '어른이'의 순수한 모습과 이야기를 개구리 민화로 만들었습니다.,https://tumblbug.com/jugio
5633,네이버웹툰 <호랑이형님> 명품 고급 자수&귀염 찰떡 쿠션,캐릭터 · 굿즈,기다리던 호랑이형님 굿즈 프로젝트 3탄! 우리집 인테리어의 꽃! 무케 쿠션 2종,https://tumblbug.com/barkhan03
5634,친구들과 스트레스 풀 수 있는 무논리 막장 카드게임,보드게임 · TRPG,친구들과 내일 걱정 없이 웃고 떠들며 유쾌하고 즐거운 시간을 보낼 수 있게 돕고 싶습니다,https://tumblbug.com/guekdancard
5635,뱃지덕후를 위한 1:1 뱃지프레임,캐릭터 · 굿즈,수많은 시도 끝에 가장 아름다운 1:1 뱃지프레임을 완성했습니다.,https://tumblbug.com/1by1frame
5636,<섬으로의 유배> 시리미로의 집 그림책,출판,강화 섬 시리미로의 집에 ‘자발적 유배’를 떠나 온 사람들의 기록을 엮은 그림책 프로젝트,https://tumblbug.com/miranggun
5637,전자소자 뱃지,잡화,전자제품 속 전자소자와 친해져 보세요.,https://tumblbug.com/electronicbadge
5638,"하나의 귀걸이로 다양한 연출, '멀티웨이 귀걸이'",주얼리,귀걸이 클러치를 변경하여 다양한 연출이 가능한 multi-way 귀걸이,https://tumblbug.com/ekkling_3nd
5639,"조금 느린 여행 에세이, <교토의 밤>",출판,교토에 헌정하는 어느 게으른 여행자의 에세이,https://tumblbug.com/nightofkyoto
5640,정원을 통해 바라본 인류의 역사 <가드닝: 정원의 역사>,출판,인류가 가꾸어 온 세계 곳곳의 정원에 담긴 이야기 [가드닝: 정원의 역사],https://tumblbug.com/gardening
5641,유연한8각 사계절 빵모자,잡화,사계절 유연한 8각 빵모자 와 함께,https://tumblbug.com/vgtt002
5642,친환경 곡물 손난로 <잼잼이> 마음의 온도를 높여요!,홈 · 리빙,환경을 먼저 생각하는 손난로 <잼잼이>를 소개합니다. 귀여운 외모에 따뜻한 마음씨까지!,https://tumblbug.com/makingunion
5643,그린 토마토 90% 크림이 새롭게 돌아왔어요,향수 · 뷰티,Simple but Very Good #촉촉진정 #피부재생 #붉은기개선 #자연톤업 최강자,https://tumblbug.com/greentomatocream
5644,<테러맨 시즌 1> 단행본 1~5권 제작,웹툰 · 만화,네이버 웹툰 <테러맨>의 단행본과 디자인 굿즈 제작을 위한 텀블벅 프로젝트입니다.,https://tumblbug.com/terrorman1
5645,"활기찬 공간을 만드는 나만의 리추얼, 유칼립투스 홈스프레이",향수 · 뷰티,조향사가 만든 위드코로나 시대에 나와 가족을 지키는 프리미엄 천연 살균/탈취제,https://tumblbug.com/lolfactif
5646,"[스케치업 웹툰배경] _ 여름맞이 가평 빠지, 펜션",웹툰 리소스,여름을 맞아 가평의 빠지 물놀이장을 스케치업 웹툰배경으로 제작하였습니다.,https://tumblbug.com/waterpool
5647,관계에 지친 이를 위로하는 그림책 <어린 곰의 아침식사>,출판,배고픈 어린 곰과 외로운 할아버지가 아침식사를 매일 함께 하며 가까워지는 이야기 입니다.,https://tumblbug.com/tkkim
5648,그리스 신화 기반 여성향 동인게임 <제우스의 대리인 1부>,디지털 게임,신화 속 신들과 연애를? 그리스 신화 기반 연애어드벤처 PC게임 <제우스의 대리인>,https://tumblbug.com/789456
5649,꿀이 뚝뚝 떨어지는 듯한 달콤한 '벚꽃꿀잔',홈 · 리빙,저희의 벚꽃꿀잔으로 봄을 즐겼으면 하는 마음으로 시작한 프로젝트입니다.,https://tumblbug.com/bakeandsoil
5650,지구를 위한 플라스틱 줄이기 주방에서의 첫걸음,향수 · 뷰티,환경을 생각하는 1종 설거지 비누+미세플라스틱 걱정없는 삼베수세미+일회용 행주대신 소창행주,https://tumblbug.com/1amplay
5651,술잔에 여행 가득 제주를 담다,홈 · 리빙,청파책가도 /지역 예술가가 함께 하는 국내 여행지시리즈. 첫 여행의 시작은 '제주'입니다.,https://tumblbug.com/cheong_pa_chaekgado
5652,'김태균' 정규앨범 [상업예술],음악,정규앨범 [상업예술]을 여러분과 함께 제작하고 싶습니다.,https://tumblbug.com/takeone
5653,"당신의 마음을 움직일 위로의 향, 신비한 자동차극장의 선물",향수 · 뷰티,"내가 듣고 싶은 따스한 위로의 향이 담긴 향수, Memoire
""괜찮아 다 잘 될거야!""",https://tumblbug.com/healingtheater
5654,박지연 화집X커스터마이징 굿즈 기획전,웹툰 · 만화,레진코믹스 <모멘텀> 박지연 작가와 함께하는 북극여우의 첫 번째 기획전,https://tumblbug.com/polarfox_with_jiyeon
5655,"실전 주식매매 노하우(매매기법, 조건검색식, HTS 셋팅)",출판,500만원 주식 유료강의의 수강경험과 13년 매매 노하우 중 핵심만 압축하여 담아내었습니다,https://tumblbug.com/makemoney
5656,초등 어휘 학습만화 & 증강현실 마법카드- 언어마술사 아예,출판,"초등 어휘 학습만화 & 증강현실 AR 마법카드 "" 언어마술사 아예 """,https://tumblbug.com/aye
5657,"봉제 장인이 만든 트렌디 셋업, 외출복과 홈웨어를 한번에",의류,"동대문 봉제 장인이 만든 원마일 후드 셋업,
'MOIR 포근 셋업'으로 따뜻한 겨울나기",https://tumblbug.com/moir1
5658,마비노기 북램프 - 키홀의 서 / 모리안의 서,홈 · 리빙,마비노기 메인스트림의 두 주역 키홀과 모리안을 모티브로 제작된 북램프,https://tumblbug.com/ddukddak
5659,"""저의 집을 찾아주세요"" 청소년 단편영화 <하루살이>",영화 · 비디오,<하루살이>는 사회로부터 소외된 두 가출소녀가 보잘 것 없는 하루를 살아가는 이야기입니다.,https://tumblbug.com/harusari
5660,질문 취향을 반영한 하나뿐인 PDF 질문다이어리 <메타링>,디자인 문구,이것 저것 다 도전했지만 쉽고 재미있게 쓰기를 원하는 사람들을 위한 질문 맞춤형 다이어리,https://tumblbug.com/metaring
5661,"이유가 있겠지, 단편영화 <얼룩> ",영화 · 비디오,"이 세상의 얼룩을 막기 위해, 이 세상의 흔적을 남기 위해 우리가 왔다! ",https://tumblbug.com/stain_2021
5662,새앙쥐씨네 이야기 그림책 출간하기,예술,작고 귀여운 '새앙쥐씨'의 소소한 일상이 담긴 일러스트를 책으로 엮어냅니다.,https://tumblbug.com/micestory
5663,"풍경의 일상, 엽서북 <Walking Through>",사진,"일상의 풍경을 담은 엽서북, <Walking Through>도봉구편(쌍문동,방학동,도봉동)",https://tumblbug.com/walkingthrough
5664,"사진을 입은 제품들, 아트북 <good goods>",출판,'good goods' 는 여행 사진을 제품으로 치환한 과정을 담은 아트북입니다.,https://tumblbug.com/goodgoods
5665,지구를 지키는 업사이클링 스크런치 SCREW UP!,잡화,"일회성 패션 소비에서 지속가능한 패션 소비를 위해, SCREW UP의 스크런치와 함께하세요",https://tumblbug.com/screwup
5666,MORSE CODE 비밀 팔찌,잡화,"미리 약속된 일정한 규칙, 모스코드로 나의 생각을 표현한다는 것은 어떤 느낌일까요?",https://tumblbug.com/morsecode2
5667,"먹고 읽고 투자하라, 소이빈의 <복리 성장 곡선>",출판,"(구)타오르는 스머펫, (현)소이빈의 비혼 여성 맞춤형 자기 계발서",https://tumblbug.com/growthcurve
5668,"여름에도 포멀하게, 클래식 린넨수트",의류,린넨 100% 패브릭으로 제작된 클래식한 자켓과 스커트로 구성된 수트입니다.,https://tumblbug.com/objecto
5669,고양이와 함께하는 작은 집을 위한 가구 [Cat-Cher],홈 · 리빙,어떠한 공간에서도 자연스럽게 스며드는 고양이과 집사를 위한 가구,https://tumblbug.com/cat_cher
5670,"세상에서 가장 쉬운 TRPG, '노닥노닥 TRPG'",보드게임 · TRPG,세상에서 가장 쉬운 TRPG <のびのびTRPG>의 정식 한국어 번역판 출간 프로젝트입니다.,https://tumblbug.com/nodaknodak
5671,기능성 베개를 써보지 못한 당신을 위한: 마시필로 스타터킷,홈 · 리빙,인체공학과 숙면과학을 활용한 최고의 프리미엄 기능성 베개 '마시필로'를 지금 만나보세요.,https://tumblbug.com/marshpillow3
5672,햇살이 예쁘게 부서지던 스페인 소도시를 담은 3가지 향,향수 · 뷰티,햇살이 예쁘게 부서지던 화창한 날의 스페인 3개 소도시에서 영감을 받아 만들어진 3가지 향,https://tumblbug.com/philieamo
5673,"사회문제를 끝까지 지켜보는 새로운 언론, 패트롤저널",출판,사회문제의 해결과정 제공서비스. 이용자가 참여하는 Solution Journalism까지.,https://tumblbug.com/patroljournal
5674,로맨스판타지 무늬 문양 프레임 로판풍 브러쉬 세트,웹툰 리소스,로맨스판타지풍 문양 패턴 프레임 브러쉬 세트입니다 :),https://tumblbug.com/rofan_frame
5675,비수도권탐방기 <지역의 사생활 99> 시즌 2,웹툰 · 만화,"9개의 비수도권 도시, 9명의 작가, 9권의 만화 단행본!
<지역의 사생활 99> 시즌 2",https://tumblbug.com/localcomic2
5676,"몸에 닿지 않는 쾌적함, 깃털처럼 가볍고 시원한 한복 셋업",의류,"무더위를 날려버릴 한복 저고리,반바지,허리치마! 전통 의상의 아름다움을 느껴보세요!",https://tumblbug.com/calme_2
5677,"마법 아니고,그 날 아니고,생리 말고 월경! 월경박람회28",테크 · 가전,"5월, 월경의 달을 맞이하여 제1회 <월경박람회 : 28>이 서울에서 개최됩니다.",https://tumblbug.com/2828
5678,사랑하니까 해야 할 조금 이상한 스킨십 44가지,출판,세상 모든 연인들을 위한 재밌는 스킨십 즐기기 프로젝트.,https://tumblbug.com/kiddkio
5679,"퇴근 후, 영어회화극장 <홈클래스편>",출판,"쉬다이닝 <영어회화극장>은12편의 영화와 함께하는, 12주 영어 프로젝트 입니다.",https://tumblbug.com/shedining
5680,"[부라더미싱]60주년 프로젝트 그 첫번째, 한정판 틴케이스",홈 · 리빙,"부라더미싱 60주년 굿즈 프로젝트그 첫번째, 60년대 감성을 담아 제작된 한정판 틴케이스",https://tumblbug.com/brother
5681,<人生의 균형> 2019년 요가 달력과 굿즈,디자인 문구,인생의 균형이라는 주제로 작업한 요가 동작 일러스트레이션으로 이루어진 달력과 굿즈입니다.,https://tumblbug.com/am327
5682,3가지 컬러가 추가된 부드러운 니트 목도리 [2차],잡화,목이 예민한 당신에게 부드러움을 주는 목도리를 제작하고자 합니다.,https://tumblbug.com/probuyd3
5683,"트럼프 카드, 내 몸에 지니는 승리의 의미",잡화,"트럼프 카드, 승리의 의미를 나의 몸 가장 가까운 곳에 지녀보세요",https://tumblbug.com/trump_addob
5684,오카자키 교코의 ≪RIVER'S EDGE≫(1993) 출간,웹툰 · 만화,goat에서 오카자키 교코의 장편만화 ≪RIVER'S EDGE≫(1993)를 초역합니다.,https://tumblbug.com/riversedge
5685,40가지 액션포즈 모델링,웹툰 리소스,트레이싱 또는 드로잉 공부하기 좋은 3d포즈 모델링입니다.,https://tumblbug.com/525584
5686,JAAN KEE 블랙 코듀로이 볼 캡,잡화,"코듀로이만의 특별함, 그리고 트렌드 컬러 오렌지 레드 자수가 만난 느낌적인 볼 캡 입니다",https://tumblbug.com/jaankeeballcap
5687,속옷 없이 한 장으로 해결하는 <릴렉스 홈웨어>,의류,"나시도 반바지도, 반팔티도 이제는 당연하게 속옷 없이 한 장만 쓱 입어요!",https://tumblbug.com/minomadsproject1
5688,레니안의 일러스트북 <Paint Dolls> ,예술,"소녀와 인형, 아기자기한 소품을 담은 <Paint Dolls> 일러스트북을 만나보세요.",https://tumblbug.com/renian
5689,사랑하는 부모님을 위한 건강 선물세트,푸드,자연이 준 그대로의 영양을 담아 건강한 먹거리를 전하는 것이 저희 프로젝트의 목표입니다.,https://tumblbug.com/springvermont
5690,"서울과 뉴욕, 미술남녀의 촉촉한 로맨스 <빨강 없는 세상>",출판,예중 예고 미대 졸업생이 쓴 리얼 미술소설! 썸네일을 클릭해 <소개 영상>을 만나보세요,https://tumblbug.com/red_book
5691,"시크함은 못잃지, 편안한 시크 매력의 <디디에 드미짚업>",의류,"한국/프랑스인 일러스트레이터 부부가 만든 일할 때 입고 놀 때도 입는 일상 교복, 드미짚업",https://tumblbug.com/demizipup
5692,"죽을만큼 달콤한 디저트 카페, <스윗 할로윈>에 초대합니다",예술,"죽을 만큼 달콤한 디저트 카페, <스윗 할로윈>의 다양한 시즌 굿즈!",https://tumblbug.com/sweethalloween
5693,우울증 그림일기 <미안하지만 내일이 오는 게 지겹습니다>,웹툰 · 만화,우울증 환자의 그림 일기입니다. 제가 치료해나가면서 겪은 마음들을 쓰고 그렸습니다.,https://tumblbug.com/aboutourdays
5694,1인 출판사 창업 가이드북,출판,1인 출판사를 준비하는 분들에게 실질적인 도움이 되는 출판사 창업 가이드북입니다.,https://tumblbug.com/mps
5695,디지털 성폭력 피해자를 위한 <UNLOCK 팔찌>,캐릭터 · 굿즈,"리벤지 포르노, 몰카 등의 디지털 성폭력 피해자들에게 희망을 선물해주세요.",https://tumblbug.com/unlock
5696,"배구로 세계를 만난 한 청년<나도 몰랐어, 내가 해낼 줄>",출판,"조금 빨리 운동을 그만둔 한 사람의 여행에세이, ""운동이 아닌 다른 것도 해낼 수 있어""",https://tumblbug.com/volleyball
5697,인터뷰 전문 매거진 <아이브 매거진> 창간준비호,출판,"<아이브 매거진>, 깨어있는 개인들의 통찰을 담은 인터뷰 전문 잡지",https://tumblbug.com/ive
5698,정신과 의사가 만든 '내 마음을 돌보는 100번의 문답',출판,"100개의 질문에 스스로 답하며, 지친 마음을 돌보는 마음챙김 연습서",https://tumblbug.com/maumgamgi
5699,타투이스트가 직접 만든 '타투스티커',잡화,타투이스트가 직접 만든 타투스티커 3종 입니다.,https://tumblbug.com/lazystudio
5700,전설의 귀환! 오락실 신야구 : 스타디움 히어로 매니저,디지털 게임,과거 오락실의 전설! <스타디움 히어로>가 모바일 매니지먼트 게임으로 다시 태어납니다!,https://tumblbug.com/stadiumheromanager
5701,종이책 아닌 필름통 사진집.,사진,다 쓴 필름통을 이용한 작은 사진집입니다. 지나가버린 전주의 나날을 기록했습니다.,https://tumblbug.com/filmtong
5702,슬세권에서도 즐기는 파자마!,의류,사이즈나 살갗의 거슬림과 같은 단점을 극복하며 집에서도 멋스러운 파자마를 제작했어요.,https://tumblbug.com/talonii
5703,"한 호에 한 여성 작가, 애프터 센티멘탈 02 황정은",출판,After Sentimental은 한 호에 한 여성 작가를 다루는 문학 잡지입니다.,https://tumblbug.com/aftersentimental02
5704,문피아 X <전지적 독자 시점> '김독자 아트 피규어',캐릭터 · 굿즈,문피아 인기 웹소설 <전지적 독자 시점> '김독자 아트 피규어' 제작 펀딩 프로젝트입니다.,https://tumblbug.com/0215
5705,"즐거운 나의 집, 메리박스 '뱃지'",캐릭터 · 굿즈,유기된 동물들에게 따뜻하고 즐거운 집을 만들어 주기 위한 프로젝트입니다.,https://tumblbug.com/kkumkkum
5706,실용성과 디자인을 갖춘 원목 별자리 인센스 케이스 홀더,홈 · 리빙,"힐링을 찾는 현대인들에게 집콕 힐링, 자연으로부터의 힐링을 웜버의 힐링패키지와 함께하세요.",https://tumblbug.com/1umber
5707,"예술을 생활 속으로, 모듈액자와 패브릭 포스터",사진,직접 찍은 유럽의 건축 풍경과 여행 이야기를 담은 모듈형 액자와 패브릭 포스터,https://tumblbug.com/lifeandcollect
5708,"미세먼지 독소까지 중화하는 공기탈취제, 소감",향수 · 뷰티,실내 공기를 정화하는 가장 확실한 방법을 소개합니다:-),https://tumblbug.com/sogam
5709,3대 500 핵가능! 꾸뉵몬이 되고싶은 꾸까꾸,캐릭터 · 굿즈,잔망 가득한 이모티콘으로 사랑받은 토끼 꾸까꾸를 인형으로 만나보세요! 어서 데려가라꾸!,https://tumblbug.com/kyuljerry
5710,빛나는 나를 위한 파티 귀걸이,홈 · 리빙,"모임, 송년회, 파티가 많은 연말. 어디서든 빛나는 나를 만들어줄 파티 귀걸이",https://tumblbug.com/roseviola
5711,섹스의 이론과 실전 지식을 담은 넓고 얕은 책,출판,섹스의 이론과 실전 지식을 넓고 얕게 담았습니다.,https://tumblbug.com/more_joyful
5712,[앵콜] 함께 즐거운 시간! 블랙플래그 & 벌칙카드,보드게임 · TRPG,함께 모여 서로를 알아가며 친해질수 있다면 얼마나 좋을까요?! 블랙플래그 & 벌칙카드!,https://tumblbug.com/blackflagset
5713,"그냥 자두가 아냐! 속살까지 새빨간 향기, 플럼 온더 레드",향수 · 뷰티,"색이 향으로 기억되도록, 그리고 다시 색으로 남겨지도록.
당신에게 입히는 향과 색 그 사이",https://tumblbug.com/what_color_do_you_want
5714,깜찍발랄 <탱고와 누렁>의 태블릿파우치 & 플랫파우치,잡화,<탱고와 누렁> 태블릿파우치와 플랫파우치를 소개해요.,https://tumblbug.com/namsee_pouch
5715,"한복을 새활용하다, 레트로를 담은 [2021 조선백]",잡화,챙겨야 할 것이 너무 많은 현대인들을 위한 한복 업사이클 향낭 주머니 조선백입니다.,https://tumblbug.com/horong_kor
5716,"<읽을지도, 그러다 떠날지도> 지리덕후들의 문학 여행",출판,지도와 함께하는 입체적 문학 여행,https://tumblbug.com/booktravel
5717,부천 개농장 44마리 개의 행복찾기,잡화,개농장에서 구출된 44마리의 개들이 가족을 만나 행복하게 살도록 해줍시다.,https://tumblbug.com/023138886
5718,향이 머물다가는 곳 : [향릉] 콘 인센스 홀더,홈 · 리빙,언덕에서 피어나는 향. 그 향이 머물다 가는 공간 [향릉],https://tumblbug.com/407xwoodmic
5719,웹툰스케치업+클립브러쉬]바다속배경모음,웹툰 리소스,손으로 표현하기 힘든 바다속 자연물배경 스케치업을 준비하였습니다,https://tumblbug.com/aalrhkd
5720,"비논리·비생산·비주류·비공식적인 존재들의 이야기, 비비비비",웹툰 · 만화,"가부장제 사회에서 비혼, 비출산을 선언하는 여성이자 한 명의 개인을 위한 책, <비비비비>",https://tumblbug.com/bbbb
5721,어느날 찾아온 흰족제비,홈 · 리빙,작은 족제비 오브제와 함께하는 티타임,https://tumblbug.com/shapeatelier
5722,[강탱의 웹툰 스케치업 배경] 감각적인 복층 원룸,웹툰 리소스,"감각적인 느낌의 웹툰 스케치업, 복층 원룸입니다.",https://tumblbug.com/kangtaeng
5723,동화책 [구름그리미],출판,외로운 심장을 가르고 나온 빛으로 하늘과 땅에 그림을 그리는 이야기 '구름그리미'입니다.,https://tumblbug.com/firecrackercity
5724,국내 최초 공룡 마니아들을 위한 <팔레오아트 컬러링북>,출판,국내 최초 최신 고증이 반영된 공룡 마니아들을 위한 팔레오아트 컬러링북 시리즈 공룡편,https://tumblbug.com/paleoart1
5725,"디즈니정품 ""겨울왕국 올라프어드벤처 ""한정판 카드",보드게임 · TRPG,이 제품은 단편인 겨울왕국 올라프어드벤처 영화기반으로 만들어진 카드입니다.,https://tumblbug.com/frozenjlcc
5726,로컬&크래프트 맥주 무크지 <스티커스Stick-to-us>,출판,"알고 나면 내 마음이 찰싹, #우리동네크래프트맥주를지켜주세요",https://tumblbug.com/sticktous
5727,Design Agility + QQ,디자인,민첩한 디자인을 돕는 참고서 <Design Agility>와 질문하고 또 질문하는 <QQ>,https://tumblbug.com/designagilityqq
5728,직관적으로 펼쳐보는 '컬러 인쇄 가이드' 코팅지 버전,출판,"매번 색이 다른 컬러 인쇄, 어떻게 하면 균일하게 인쇄할 수 있을까요?",https://tumblbug.com/colorpress2
5729,말캉말캉! 젤리삐 손목패드,캐릭터 · 굿즈,테일즈위버의 젤리삐로 건강과 귀여움을 겸비한 손목 보호패드를 제작합니다.,https://tumblbug.com/ppipad
5730,크리스마스 감성 X 아트홈파티 X 나로키트,홈 · 리빙,"[집에서 보내는 낭만] 물감 그리고 붓, 그림과 함께 하는 따뜻한 연말",https://tumblbug.com/naro
5731,"일년 열두달 야옹야옹, 고양이 달력 2019",디자인 문구,일년내내 야옹야옹 고양이들과 함께 보내는 2019년 채소와 고양이 달력입니다.,https://tumblbug.com/nyang_2019
5732,"가볍고 포근한 우리옷, 모두의 저고리 자켓",의류,"가볍고 포근한 우리옷, 모두의 저고리 자켓",https://tumblbug.com/hwaeun_hanbok_jk
5733,❝ 매-일 2020 담음 일기장 ❞,디자인 문구,4년째 만드는 담음 일기장. 2020년에는 네 종류의 일기장을 만듭니다.,https://tumblbug.com/dameum2020
5734,테일즈위버 젤리삐 인형,캐릭터 · 굿즈,테일즈위버의 마스코트 몬스터 젤리삐 봉제인형을 만듭니다.,https://tumblbug.com/jellyppidoll
5735,"혀끝에서 맴돌지만 뱉지못한 그 말 ""나도 너 싫어""",향수 · 뷰티,쿨내 진동하는 시원한 향기로 차마 뱉지 못한 말을 표현해보세요!,https://tumblbug.com/coolperfume
5736,첫사랑 백과사전: 소년소녀백서 <메모리 퍼퓸>,향수 · 뷰티,그 사람에게서 났던 향기 : 첫사랑을 떠올리게 할 메모리퍼퓸,https://tumblbug.com/__ttroom
5737,작은집에도 어울리는 고양이 가구,디자인,작은집에도 어울리는 고양이 가구를 소개합니다.,https://tumblbug.com/kiki
5738,"스팀펑크 스타일 액션피규어, '드래그웰즈 록스'",캐릭터 · 굿즈,수제 레진으로 제작하는 스팀펑크 컨셉 액션피규어입니다.,https://tumblbug.com/rox
5739,"우리의 일상을 지켜줄, <<유써니*커버>>",의류,옷 위에 입는 옷 친환경커버. 세상에 없던 새로운. 포스트코로나시대 지속가능한 의생활 제안,https://tumblbug.com/yousunny
5740,행성에서 가져온 소원목걸이,주얼리,소원을 이루어 주는 행성,https://tumblbug.com/hopeplanet
5741,나를 작가로 만드는 글쓰기 노트 두 권,출판,"[삶꿈노트]는 회고록 쓰기, [나도 작가 노트]는 소설 등 작품 쓰기 노트입니다",https://tumblbug.com/bookfunding
5742,6가지 피부 타입을 위한 6가지 넘버 비누,향수 · 뷰티,6가지 피부 타입을 위한 Number soap. 내 피부에 맞는 비누를 골라 사용해보세요.,https://tumblbug.com/ohkeep_numbersoap
5743,안구건조증과 따뜻함을 책임지는! 귀여운 핫코기 엉덩이 인형,캐릭터 · 굿즈,귀여운 코기 궁둥이 나만 없어? 1분도 안되서 따끈해지는 보온인형 얼른 안고 자자구요.,https://tumblbug.com/hotcorgi
5744,[낯선 부산 여행] 느리게 걸어도 좋은 산복도로 여행굿즈,캐릭터 · 굿즈,"낯설지만 친근한 부산, 자꾸 떠오르는 산복도로의 장면들을 다양한 굿즈에 담았습니다.",https://tumblbug.com/o_old
5745,"다시 돌아온 멜론덕후를 위한 리얼, 멜론향수",향수 · 뷰티,1년만에 완벽해져서 돌아왔습니다. 맑고 싱그러운 멜론의 향기를 담은 네이처퓸을 만나보세요!,https://tumblbug.com/realmelonperfume
5746,[설 선물]은 역시 6년근 홍삼 : 프리미엄 블렌딩&디저트,푸드,국내산 저온숙성 프리미엄 6년근 홍삼으로 만드는 먹을수록 건강해지는 설 홍삼 선물 세트,https://tumblbug.com/gin1937ny
5747,도예부터 가드닝까지 <나만의 작은 이끼정원 만들기>,홈 · 리빙,흙을 빚어 화기를 만들고 식물을 직접 식재하여 나 스스로 작은 정원을 만드는 클래스,https://tumblbug.com/sunsun_lineandsegment
5748,"나의 달콤한 프로젝트1탄 ""Merry 메리 크리스마스""",푸드,작지만 큰행복을 드리는 몽슈크레마카롱으로 즐거운 크리스마스를 보내세요 -★,https://tumblbug.com/monsure_1st
5749,"음악과 책, 그리고 나를 담은 '문악일기'",디자인 문구,예술 속 기록하고 싶은 순간들을 위해 제작하는 Review Note [文樂日記],https://tumblbug.com/moonakilgi
5750,스케치업 웹툰 배경 '중세 파티룸',웹툰 리소스,웹툰 배경으로 사용하기 좋은 중세풍의 넓은 파티장을 제작했어요 :),https://tumblbug.com/malangco10
5751,"인디 게임, 만드시려고요? ebook -게임 독립 만세-와 함께 하세요.",출판,인디 게임을 만드려는 분들께 '사업'과 '홍보'에 관련된 내용을 제공할 ebook 프로젝트입니다.,https://tumblbug.com/pigminbook
5752,"올 겨울, 모두가 행복해지는 따뜻한 울 양말",잡화,모두가 따뜻해지는 울 양말을 만들었습니다.,https://tumblbug.com/woolsocks
5753,"가장 따뜻한 색, 무염 캐시미어 브라운 모자,장갑,머플러",잡화,최소한의 가공으로 최상의 컨디션을 지켜낸 100% 캐시미어로 든든한 겨울 준비하세요.,https://tumblbug.com/gooutwithou
5754,구급대원의 안전한 구급활동을 위해: 땡큐 쏘 파우치&뱃지,잡화,구급대원에 대한 인식과 처우를 개선하고 그들이 안전하게 구조활동을 할 수 있는 사회 만들기,https://tumblbug.com/sa_narae
5755,나라면 그 돈 주고 밖에서 고기 안 먹는다,출판,식당 음식에 들어있는 고기. 원가가 과연 얼마일까? 좋은 고기는 어떻게 고를까?,https://tumblbug.com/meat
5756,"오직 여성취향만을 눌러담은, 여성을 위한 아트북 <여성향>",예술,여성이 원하는 모든 것. 여성 女 이룰 成 방향 向 WFIU 여성향 일러스트레이션 북,https://tumblbug.com/wfiu
5757,2020 단콩이 친구들 명화 캘린더,디자인 문구,단콩의 친구들로 명화를 패러디를 해보았습니다. 2020년 새로운 한해를 같이 시작해요!,https://tumblbug.com/ddo_ddo
5758,'길티프리플라스틱' 빨대 - 한 번 쓰고 버리면 자연분해!,홈 · 리빙,"대안빨대에 익숙해지기 어렵거나, 세척이 번거롭다면- 길티프리플라스틱 빨대를 만나보세요!",https://tumblbug.com/guiltyfreeplastic
5759,[앵콜] 디자인을 위한 사이즈북&견본,디자인,기억하기 어려운 사이즈에 대한 불편함을 계기로 시작한 프로젝트입니다.,https://tumblbug.com/sizebook2
5760,"영원팔찌, ‘탈북청소년들의 꿈이 하늘 높이 날다’",캐릭터 · 굿즈,탈북청소년의 미래를 응원하는 '영_원 프로젝트'입니다.,https://tumblbug.com/zerotoone
5761,"장건강과 건강식 고민 끝, <하루한잔 황금쾌변 발효건강법>",출판,"장건강과 건강식 고민 끝, <하루한잔 황금쾌변 발효건강법>",https://tumblbug.com/winwinbook
