,상품명,현재 펀딩 금액,펀딩 퍼센트,목표금액,후원자 수
577,본질에 충실한 앞치마 'ist lab',"6,028,000",602,배송 완료,76명
578,위스키와 초콜릿의 로맨틱한 만남(feat.위스키파베),"6,025,000",602,"1,000,000",124명
579,범인은 이 안에 있다! 크라임줌,"30,120,550",602,배송 완료,676명
580,"센스를 배웠더니, 일머리가 돌아갑니다.","6,024,001",602,배송 완료,394명
581,"묘차가 만든 여름차! 백차 코디얼, 보이차 밀크티","6,020,000",602,배송 완료,118명
582,"까칠한 나를 위한 맨투맨, 후드티셔츠","4,214,000",602,배송 완료,107명
583,형 나 불한당원이야 1주년 기념 트리뷰트 룸스프레이&에코백,"9,027,000",601,배송 완료,170명
584,마나캣의 밤거리 (웹툰 만화 배경 스케치업),"12,035,700",601,"2,000,000",91명
585,"일상 어느 옷과도 잘 어울리는, '데일리-시티 스웻셔츠'","3,008,000",601,배송 완료,78명
586,시간을 달리는 아이,"18,044,000",601,"3,000,000",495명
587,"평범했지만 평범하지않았던 여학생 유관순의 ""매듭보따리가방""","18,043,000",601,배송 완료,454명
588,(앵콜) 당신께 드리는 작은 선물 '일상의 트렌치코트',"12,027,000",601,배송 완료,203명
589,A NEW MUSICAL <LUNAR BAY>,"2,405,000",601,"400,000",80명
590,요즘도시 트렌드 리포트 <뉴노멀시티>,"13,825,333",601,"2,300,000",421명
591,책으로 떠나는 세계여행 : 명화로 읽는 전염병의 세계사,"1,803,000",601,"300,000",175명
592,"[인센스 DIY 키트] 명상과 치유의 향기, 마음으로 빚다","3,004,900",600,배송 완료,24명
593,전국투표전도 2020: 나의 선택을 돕는 국회선거 가이드,"12,016,721",600,배송 완료,504명
594,<EZ2AC : NIGHT TRAVELER> OST,"60,071,000",600,"10,000,000",625명
595,[ MUSEUM SEOUL ] 한국 문화유산 큐레이팅,"2,402,100",600,"400,000",481명
596,타로 카드 설명서 by Goodie,"1,200,468",600,배송 완료,70명
597,고스트메신저 극장판 블루레이,"60,010,000",600,"10,000,000",728명
598,전문적인 냥이 지식을 쉽게 만화로 보여주는 '2020달력',"3,000,000",600,"500,000",161명
599,[유리멘탈 극복 프로젝트] 개복치로 살아남기,"5,997,000",599,"1,000,000",282명
600,"데일리아이템의 정석 ""실버 귀걸이 kit"" 첫번째 이야기","599,500",599,"100,000",47명
601,"[수제 도자기,유리빨대] 해양생물과 나, 모두를 위한 빨대","2,996,000",599,배송 완료,123명
602,픽키의 계란말이와 홍대앞,"599,000",599,"100,000",21명
603,세월의 흔적을 고스란히 간직한 시골마을,"5,985,000",598,배송 완료,171명
604,"Stand Oil, 지금 당신에게 가장 잘 어울리는.","5,983,000",598,"1,000,000",73명
605,웹툰 스케치업 - 장르불문 실속있는 소스모음,"2,990,000",598,배송 완료,130명
606,"부모님께 올바른 건강을 선물할, 엄마아빠 건강 가이드 북","2,015,800",599,"336,400",312명
607,'고요하고 푸른 바다의 깊은 선율' 인어와 고래 향수.,"11,944,000",597,배송 완료,187명
608,GRWM! 우리 같이 준비해요! <봄날의 마고자켓>,"2,986,000",597,배송 완료,39명
609,[그 마법사가 남기고 간 이야기] - 12월,"597,000",597,"100,000",33명
610,"시대를 초월한 상징, 아이코닉 워치 북","17,899,000",596,배송 완료,369명
611,어두운 분위기에 어울리는 자연물 브러쉬,"5,966,000",596,배송 완료,205명
612,"내 손안의 정원, <My little Green>","2,982,000",596,배송 완료,69명
613,"일상에 컬러감과 미니멀함을 더할, 투웨이 백 & 파우치","2,981,000",596,"500,000",26명
614,색 감각을 키우는 컬러 가이드북,"5,961,000",596,배송 완료,146명
615,어딘가 새로운 [크리스탈],"1,788,000",596,배송 완료,44명
616,"커밍아웃 에세이 만화책 「있잖아,나」레즈비언이야!","7,146,000",595,배송 완료,348명
617,"가벼운 피부를 위한 첫걸음, 스트로베리 가든 올인원 크림","5,954,500",595,배송 완료,218명
618,"[웹툰 스케치업] 현대 무기 ""총"" 시리즈 1회차","3,870,000",595,배송 완료,66명
619,편집자의 공부를 돕는 책,"11,900,000",595,배송 완료,481명
620,(투닥토닥) 스케치업 프로젝트 No.18_ 해변포차,"5,950,000",595,배송 완료,170명
621,임로임의 개인전 <Streaming Life:흘러가는 삶>,"1,784,000",594,배송 완료,75명
622,"온전히 '나'에게 집중하는 시간, Tea + Me Kit","5,945,300",594,배송 완료,128명
623,"전통 영세 양조장과 함께 하다, 지게미 비누","2,967,822",593,배송 완료,116명
624,<한복이야기> 여자한복편 아트북 제작,"11,857,000",592,"2,000,000",439명
625,도국의 하리랑 에그타르트 '하리 인형' 만들기,"11,857,000",592,"2,000,000",342명
626,"다가오는 계절, 영화같은 일상을 가져다 줄 도자주얼리","1,777,500",592,배송 완료,27명
627,미리준비하는 가을감성 블라우스 3종,"2,962,000",592,배송 완료,70명
628,"내가 택한 배우와 감독으로 영화를, 할리우드 골든 에이지","17,768,000",592,배송 완료,398명
629,3.1운동 100주년 기념 유관순 열사 '돋을볕 뱃지',"2,516,500",592,"425,000",271명
630,[스케치업 웹툰 배경] THE BLUE ARENA,"740,000",592,"125,000",74명
631,"수원에 오면 들러줘요, 825.","5,918,500",591,"1,000,000",81명
632,판타지와 SF를 위한 폰트,"2,958,700",591,배송 완료,84명
633,"오일 파스텔로 그린, 자연을 담은 에코백","4,142,000",591,배송 완료,69명
634,'다정한 온기' 2021패브릭 캘린더,"1,775,000",591,"300,000",49명
635,함께하면 재밌다! <요즘 재테크 스타터 킷>,"5,915,000",591,배송 완료,225명
636,녹색의 모든 것 <625> 향수,"5,913,110",591,배송 완료,149명
637,웹툰용 톡화면 소스!! 자유자재로 변형가능한 톡 대화 화면,"2,955,000",591,"500,000",197명
638,"강력한 폰트를 찾는다면, '열정그자체'","5,905,303",590,"1,000,000",173명
639,"은은하게 팡 팡 터지는 상콤달콤함! 스윗 엠브로시아, 석류","5,905,000",590,배송 완료,141명
640,웹툰상생#16 포토샵에서 대사 수정을 한번에! 대사편집기,"5,905,000",590,배송 완료,173명
641,"이번 추석에 좀 더 특별하게! 슾햄보다 고등어, 네오피시","5,905,000",590,"1,000,000",67명
642,[남양주유기견보호소] 유기견의 여름을 함께 할개,"5,902,500",590,"1,000,000",194명
643,"한개가 아닌 두개, 담수진주 목걸이","2,951,000",590,배송 완료,106명
644,고양이를 사랑한다면 알아야 할 것들,"5,901,000",590,배송 완료,386명
645,"우리 모두의 이야기, 완결임박 [사탕껍질이야기] 단행본!","5,900,669",590,"1,000,000",380명
646,React Seoul Conference 2017,"2,950,000",590,"500,000",191명
647,"인스타 감성, 바로 사용할 수 있는 매력적인 사진 보정법","2,949,000",589,"500,000",391명
648,"오래된 것들로, 만듭니다. '옛날간판 마스킹테이프'","5,897,000",589,"1,000,000",327명
649,향이 드나드는 건물 미니어처 <향돌>,"4,685,589",589,배송 완료,73명
650,새해에는 시작해요: 실전 시사 <시사로운>,"8,987,000",599,"1,500,000",206명
651,묘차 : 중국차로 만드는 아이스티와 밀크티,"5,893,000",589,배송 완료,116명
652,"웹툰 배경 스케치업 판타지, 앤틱스타일 저택, 폐허+@","17,677,000",589,"3,000,000",153명
653,"한복을 새활용하다, 다시 돌아온 [2021 미니 조선백]","2,946,000",589,배송 완료,47명
654,코까지 따뜻하게 감싸주는 29cm 리버시블 넥워머,"1,767,400",589,배송 완료,38명
655,4.3은 여자의 얼굴을 하지 않았다 <동백꽃 콜렉션>,"25,330,200",589,"4,300,000","1,677명"
656,[앵콜] 신티크용 키보드 거치대 STICKEY,"5,890,000",589,배송 완료,201명
657,"스케치업 웹툰 배경 ""치킨호프""","1,767,000",589,배송 완료,93명
658,에이-팬 지향을 위한 프라이드 케이크 뱃지,"2,355,000",588,배송 완료,156명
659,아이들의 달빛이 되어 주세요. [성폭행 피해 아동 지원],"4,709,700",588,"800,000",362명
660,한눈에 보이는 CMYK 컬러인쇄 가이드 (비도공지 판),"23,535,000",588,"4,000,000",616명
661,"[frilca] 과하지 않은 독특함, 프릴카백","8,822,500",588,"1,500,000",352명
662,"개발자 삶에 활력을, ""Hack Your Life""","5,880,000",588,배송 완료,179명
663,"예술과 광기 사이, 별이 빛나는 밤 사이프러스의 향기","5,879,990",587,배송 완료,113명
664,대기업 때려치우고 동네 북카페 차렸습니다,"5,878,750",587,배송 완료,174명
665,크림히어로즈 골드 머그컵,"58,785,000",587,배송 완료,"2,673명"
666,<Me in 2022> 매주 완성되는 나만의 책,"5,876,000",587,"1,000,000",139명
667,"오늘 하루, 한 권의 책 만들기: 북바인딩kit","8,813,000",587,"1,500,000",145명
668,"지하철 ①,②,③호선, '역'에 담긴 우리 이야기","5,874,500",587,배송 완료,117명
669,"매일 바다 보러가는 달력, 2021 [bada]","3,230,000",587,"550,000",184명
670,퀴퍼를 더 즐겁게! 레인보우 플래그와 퀴어 프라이드 이어링,"1,761,000",587,"300,000",108명
671,아이돌마스터 10주년! 모두의 손으로 기념해봅시다!,"14,087,072",586,"2,400,000",635명
672,"야, 너도 민트초코 먹을 수 있어.","2,934,300",586,배송 완료,141명
673,길이는 짧아지고 감각은 더해진 웰메이드 린넨 하프 자켓,"5,866,450",586,배송 완료,58명
674,문제는 집중! 집중에 집중하다. BLOCK 2021년 1Q,"5,865,300",586,배송 완료,247명
675,"여성 공연 동아리 차오름의 첫 번째 공연, <알앤제이>","7,038,000",586,"1,200,000",448명
676,무성애 이야기가 책으로 나옵니다!,"11,729,999",586,"2,000,000",595명
677,[디지독] <르네상스 양식 샹보르 성 &마왕성> 패키지,"5,864,000",586,"1,000,000",61명
678,모든 장르에 편하게 사용가능한 이펙트 브러쉬 세트,"2,932,000",586,배송 완료,123명
679,반려견을 그리워한 조향사 '강아지 꼬순내 섬유향수',"2,930,000",586,배송 완료,81명
680,"GALPI your life, 나만의 [죽음 포트폴리오]","2,927,700",585,"500,000",90명
681,그림과 디자인을 위한 꽃브러시,"5,855,000",585,배송 완료,183명
682,당신의 손 안까지 배송되는 전자출판물 <SENDWICH>,"1,755,000",585,"300,000",128명
683,GLORYHOLE LIGHT MAKES,"1,755,000",585,배송 완료,31명
684,알아두면 잘난 척하기 딱 좋은 라틴어 격언집,"5,847,000",584,배송 완료,172명
685,"한반도 평화의 날을 소망하는, 위시백 WISH BAG","2,923,200",584,"500,000",81명
686,물때가 끼지 않아 쓸때마다 뽀송뽀송! 인라이프 위생양치컵,"2,922,500",584,배송 완료,245명
687,황금비율 과일 육수의 새콤달콤함! 영덕 쏙!물회,"5,843,000",584,"1,000,000",86명
688,웹툰 & 일러스트 활용소재 2탄 - 나무&수풀,"5,840,000",584,"1,000,000",119명
689,스타일을 위해 타협하지 마세요 [ 친환경 롱슬리브 ],"2,918,000",583,"500,000",62명
690,"Selena pick : 헤어끈, 스카프, 팔찌의 3단변신","583,500",583,"100,000",27명
691,천상열차분야지도 복각 & 반지,"2,331,500",582,배송 완료,100명
692,"유기견 추운 겨울나기, '방구석댕댕이' 뱃지&스티커","2,913,111",582,"500,000",235명
693,테일즈위버를 담은 액세서리,"2,913,000",582,"500,000",93명
694,젊은 감각의 고깃집,"2,912,000",582,배송 완료,91명
695,"[웹툰 스케치업] 물의도시 베네치아, 궁전과 도심지","4,367,481",582,"750,000",39명
696,재밌는 힐링타임! 문질러 녹이는 아이스크림 멜팅캔들 멜팅바,"582,000",582,배송 완료,17명
697,"여름을 기다리는 모두에게, 완벽한 린넨 로브","2,910,000",582,배송 완료,45명
698,전통 와당으로 현대를 장식하다 : 와당 노리개와 키링,"8,728,000",581,배송 완료,220명
699,고민없이 편하게 외출하세요! 실용성 최고 '솝솝백',"15,128,000",581,"2,600,000",325명
700,인생장사학교 캠프로 나만의 내일가게 기획하기,"8,720,000",581,배송 완료,48명
701,"100% 벌집 숙성꿀, 어반비즈 청크 허니","8,720,000",581,배송 완료,147명
702,만질 수 있는 리얼 패션 소재 북 [ 더 텍스타일 ],"17,439,000",581,배송 완료,570명
703,"잊혀진 제국의 꽃으로 봄을 맞이해요 _ 오얏꽃 뱃지,귀걸이","5,811,000",581,"1,000,000",360명
704,"세상 모든 색깔을 담은 카드, <코스믹 컬러 카드>","37,761,000",580,"6,500,000",566명
705,불로소득을 희망하는 <내 꿈은 건물주> 뱃지,"1,742,000",580,배송 완료,74명
706,이쁘다고 비쌀필욘 없잖아!! 두번째 이야기 '스탠드버킷백',"28,966,000",580,"4,990,000",506명
707,도사와 도술이 난무하는 TRPG [설화학당],"37,718,000",580,"6,500,000",839명
708,"월경컵 입문자를 위한 사용 안내서,〈안녕 월경컵〉","11,604,000",580,"2,000,000",519명
709,"'한잔하개?' 메시지각인 강아지 찻잔,술잔","2,900,000",580,배송 완료,76명
710,"아름다운 작별의 후유증 ,고요 <<환상과 상멸>>","870,000",580,배송 완료,27명
711,스케치업 웹툰배경 추모의 흐름2 공동묘지,"2,898,000",579,배송 완료,87명
712,"비에 젖은 숲과 백장미가 놓여있는 침실, 그 공간의 향","2,894,300",578,배송 완료,141명
713,"해외 영화 속 샌드위치 모음, 『영화 속 샌드위치 도감』","7,522,000",578,"1,300,000",394명
714,'두근두근' 달달함 듬뿍 <구름껴도맑음> 캘린더,"8,678,500",578,"1,500,000",400명
715,모든 요리 마라롭게! <만능 마라소스 &마라떡볶이>,"5,781,000",578,배송 완료,205명
716,[베들레헴 올리브나무] 토마스 만년필,"5,780,000",578,배송 완료,49명
717,전휘목의 크리스마스 엽서 카드 2016,"289,000",578,"50,000",40명
718,당신이 부자가 되었으면 좋겠어요,"5,779,400",577,배송 완료,205명
719,"숲 만드는 반려나무 입양 키트, 백두대간 멸종위기종 에디션","17,328,000",577,배송 완료,530명
720,선탠 후르츠 밀크 글라스,"13,853,500",577,배송 완료,375명
721,300명을 위해 천천히 고민한 'OOO 체크자켓',"11,540,000",577,배송 완료,168명
722,한국형 저승 판타지 소설 <달에서 내려온 전화>,"5,191,000",576,배송 완료,280명
723,작업자의 옷 <PaTI 워크점프수트>,"10,381,000",576,배송 완료,80명
724,우리는 맛있는 커피를 마실 권리가 있습니다.,"2,883,000",576,배송 완료,93명
725,아르쉘레나의 스케치업 공유 프로젝트#1 (시골집/병원로비),"5,765,000",576,"1,000,000",200명
726,2019 포인핸드 유기견 사진전시회 기념 캘린더,"11,528,901",576,배송 완료,756명
727,당신에게 딱 맞는 사고성향별 다이어리,"40,349,105",576,배송 완료,"1,286명"
728,낭만적인 연출이 가득한 강변다리 상가,"5,764,000",576,배송 완료,74명
729,스케치업 배경 - 마법사 길드,"2,880,000",576,배송 완료,72명
730,"봄 제주, 유채꽃을 담은 봄맞이 귀걸이 3종","575,800",575,배송 완료,26명
731,"무속신앙, 넋두리, 퇴마와 달램의 이야기 '녹명당 1권'","6,330,000",575,배송 완료,200명
732,쉬움 주의. 폴라베어 페이퍼 커팅 KIT,"2,876,500",575,배송 완료,97명
733,기억을 잃은 아빠를 바라보는 아들의 사진일기,"8,283,000",575,배송 완료,299명
734,"MZ세대의 선한 영향력을 위한 착한 경매 플랫폼, 플리옥션","5,751,000",575,"1,000,000",61명
735,2019 죽도록 하고 싶은거 하나라도 잘해보자!킬미 캘린더,"2,875,000",575,배송 완료,115명
736,<제주 바다-월정리 해변>웹툰 스케치업 배경,"5,750,000",575,배송 완료,52명
737,[우주향수 갤럭시] 은하계 가득한 보랏빛 우주 먼지의 향기,"2,874,000",574,"500,000",68명
738,향긋함 그대로 한팩에 담은 간편한 수제청:코디얼,"3,448,000",574,"600,000",74명
739,엄지검지 핑거리스 장갑,"8,619,000",574,"1,500,000",279명
740,"꿀잠 한 스푼, 가벼운 일상<슬립 웰 필로우 미스트>","2,868,800",573,배송 완료,54명
741,"[발렌타인데이]벨기에식 수제 초콜릿, '부록하우스 쇼콜라'","2,868,200",573,배송 완료,84명
742,"내가 만든 어버이날 선물, <엄마 안내서 & 아빠 안내서>","5,735,500",573,"1,000,000",365명
743,"발을 감싸는 고급스러운 편안함, 이태리 램스판 삭스부츠","2,867,000",573,배송 완료,18명
744,5구5구 한입줄까?,"1,719,500",573,배송 완료,13명
745,"우리 모두의 외로움을 위해, <일인분의 외로움>","11,460,660",573,"2,000,000",548명
746,자투리 무스탕 활용 프로젝트-천연 무스탕 손모아장갑,"1,718,000",572,"300,000",98명
747,내 곁에 오래오래 친구가 되어 줄 '단정한 체크 울코트',"34,355,000",572,"6,000,000",214명
748,드라마엔 없는 리얼이야기 <현실에 그런 비서는 없습니다>,"2,861,000",572,배송 완료,129명
749,빈티지함이 가득한 나만의 홈카페 [오키프 스튜디오],"1,716,300",572,배송 완료,69명
750,평생쓰는 1200마리의 고양이 소스,"5,720,000",572,배송 완료,166명
751,"내 책 크라우드 funding 노하우 PDF, 파일 패키지","1,430,000",572,"250,000",56명
752,"티 소믈리에의 '집에서 떠나는 프랑스 여행, 마실the'","2,859,600",571,배송 완료,75명
753,SALON DU CHOCOLAT 2019: 다시 보기,"2,858,000",571,배송 완료,63명
754,커피 한 잔 값으로 독립출판 책만들기,"3,173,500",571,배송 완료,324명
755,"옛 책가도에 담긴, 오늘 당신의 취향 <비단백>","8,567,000",571,배송 완료,117명
756,잿불 속의 군단/프로키온의 무법자들,"57,108,500",571,배송 완료,747명
757,"책상 위 나만의 마을, '빌리지' 오거나이저","2,855,000",571,"500,000",78명
758,"봄을 준비하는 ""클립형 담수진주 귀걸이""","1,142,000",571,배송 완료,49명
759,귤냥이 & 귤알냥의 귀여운 합체,"48,509,500",570,"8,500,000",608명
760,[공식] 부농부농 내 몸속에 모두 저장! 핑크빈 파우치,"4,562,000",570,"800,000",286명
761,"다시 돌아온 여름 핵인싸템, PVC 릴리 파우치","5,701,100",570,배송 완료,250명
762,스케치업 : 도서관,"2,850,000",570,"500,000",95명
763,"City Portraits, 가까이서 바라본 도시의 모습","2,849,341",569,"500,000",118명
764,하얀 쥐 '데이지' 베이커리 그림책 출판하기,"28,492,000",569,배송 완료,720명
765,"맞춤형 심리분석 다이어리, 마음다방","5,698,000",569,"1,000,000",181명
766,한국을 떠나려 하는 이에게 <그래서 네덜란드로 갔어>,"1,424,500",569,배송 완료,46명
767,Stop&Stretch! 몸과 마음에 쉼을 선물하는 티셔츠,"2,848,000",569,배송 완료,59명
768,씨흙을 더해 빚어 낸 씨드 플레이트,"2,846,400",569,배송 완료,93명
769,"전통이 힙하다, 모던한 전통문양 한:멋 양면허리치마","11,383,000",569,"2,000,000",72명
770,애쉬크로프트의 <헨리 치나스키> 안경 2019 Ver.,"5,688,000",568,배송 완료,53명
771,마라탕 덕후 굿즈,"2,843,000",568,"500,000",234명
772,배트맨 80주년 기념 아트북- 다크 나이트의 모든 것,"28,401,000",568,배송 완료,565명
773,수달을 피해 도망쳐!! '산천어의 여정' 보드게임,"2,839,500",567,배송 완료,43명
774,은근슬쩍 전하는 속마음 '메시지티 Message Tea',"5,676,000",567,배송 완료,136명
775,똘망똘망 다람이 무릎담요,"17,026,500",567,배송 완료,680명
776,칭찬받는 기획서는 알고리즘이 다르다,"2,837,500",567,배송 완료,158명
777,"에코백과 샤코슈백의 만남, ""데일리 에코슈백""","3,971,300",567,"700,000",272명
778,사막화와 냄새를 막아주는 청정 고양이화장실<레이스하우스>,"5,670,000",567,"1,000,000",57명
779,시간만 야속하게 흘러간 적이 있는 분들에게 '낮과밤 3쇄',"5,670,000",567,배송 완료,137명
780,"강렬한, 날것 그대로의 우리 여신 이야기『아무달 아무날』","8,496,000",566,배송 완료,523명
781,데끼르 데끼르 니홍고,"10,195,000",566,"1,800,000",621명
782,[춘천일기] 우린 춘천에 가기로 했다 with 수아마노,"2,831,069",566,배송 완료,86명
783,sns보다 쉬운 시쓰기 시;톡,"11,318,000",565,배송 완료,140명
784,[페미니즘 에코백] 우리의 목소리는 더 높아져야 합니다,"11,318,000",565,"2,000,000",636명
785,레고 타자기를 블루투스 키보드로 만들기,"2,829,000",565,"500,000",53명
786,'허리치마'로 피워낸 당신을 위한 '동백꽃',"8,487,000",565,배송 완료,58명
787,낭만 한 스푼 <마이 리틀 피크닉 향수 세트>,"2,828,900",565,배송 완료,50명
788,여행 실종 시대에 대처하는 여행잡지 트래비 15주년 특집호,"5,657,000",565,배송 완료,186명
789,[툰툰마켓] #3 웹툰 배경을 위한 계절 브러쉬 모음,"5,652,500",565,배송 완료,163명
790,자긍심으로 똘똘 뭉친 퀴어한 무지개 고양이들,"8,478,000",565,"1,500,000",491명
791,"'역사의 방아쇠'를 당긴 페미니즘의 고전, <여성의 신비>","2,825,800",565,배송 완료,99명
792,스투페오 2019.1.26 신년콘서트,"565,000",565,배송 완료,28명
793,"따뜻한 겨울을 함께할 270g의 가벼움, 이태리가죽 수제화","5,650,000",565,"1,000,000",42명
794,레진코믹스 인기연재작 <킹스메이커> 단행본 애장판,"282,450,000",564,"50,000,000","3,717명"
795,"""물""보다 깨끗한 반려견 샴푸 에브라함식스 페코케어","11,296,000",564,"2,000,000",335명
796,"취준생을 위한 세상에서 단 하나뿐인, 취존감 다이어리","1,694,100",564,배송 완료,131명
797,"가을에 즐기는 여름 한스푼, 자두가 70% 들어간 자두잼","1,693,700",564,"300,000",63명
798,한눈에 보이는 무료 글꼴 가이드 (한글판),"16,921,800",564,배송 완료,976명
799,"시작의 무지개, 여덟개의 색을 '마주치다'","1,690,500",563,배송 완료,43명
800,The Legend of Gockgang-E,"2,817,174",563,"500,000",106명
801,<송오와매선> 한국 전통 매듭에 힙을 입히다.,"2,817,000",563,배송 완료,97명
802,"스케치업 웹툰배경 ""학교 가는길(공원)""","1,690,000",563,"300,000",169명
803,최신 로컬 인사이트가 모두 여기에 <로컬 전성 시대>,"11,265,900",563,배송 완료,504명
804,[앙영] 조금 더 다양한 사람들을 위한 '시저후드티',"56,326,934",563,"10,000,000","1,161명"
805,잔망루피 2022 시즌 그리팅 다꾸세트,"112,642,701",563,"20,000,000","2,155명"
806,환상의 낙원 무릉도원에서 불어오는 복숭아향기 '피치블라썸',"5,631,100",563,배송 완료,149명
807,한국의 자연을 담은 [한국의 향] 디퓨저와 드롭퍼,"5,631,000",563,배송 완료,168명
808,FAKER _파란 거짓말,"5,630,111",563,배송 완료,244명
809,겹쳐쓰는 [알파벳] 그림자 스티커,"563,000",563,배송 완료,22명
810,[1SCOOP프로젝트] 영롱함을 가득 담은 은침 달 귀걸이,"1,689,000",563,배송 완료,84명
811,단 7일! 화이트데이엔 ‘레드/화이트 뱅쇼 선물세트',"2,814,400",562,배송 완료,117명
812,"세상에 단 하나뿐인, 새로운 방향성의 미니멀리즘 인센스홀더","2,814,000",562,배송 완료,59명
813,"내 손으로 만드는 밀크티, 오리지널 & 스트로베리","2,814,000",562,배송 완료,133명
814,'이상한 작약' 뱃지,"16,880,500",562,배송 완료,718명
815,페이트 시스템 나와라!,"28,094,000",561,"5,000,000",371명
816,"""2014년 최초런칭"" 진짜 아카시아향기 루이스1987","2,809,100",561,배송 완료,58명
817,"행복한 숲의 정령의 비밀, 샤워 퍼퓸 <그리니시 상탈>","2,808,900",561,배송 완료,89명
818,thanks for coming. 제주의 여유를 담은 달력,"5,614,769",561,"1,000,000",395명
819,고민해결 직빵! 고양이타로입문서와 행운의 카드 스티커,"1,684,300",561,배송 완료,133명
820,여성들에게 희망의 메시지를 전합니다 & 페미니스트를 위하여,"5,613,000",561,"1,000,000",253명
821,초여름의 꽃들을 담은 Summer Candy 뱃지와 굿즈,"8,979,000",561,배송 완료,263명
822,"내 방 한켠의 페미니즘, 페미니즘 패브릭 포스터.","11,220,277",561,"2,000,000",532명
823,"당신의 그토록 푸르렀던 여름을 회상하며, <스머징 세트>","5,610,000",561,배송 완료,146명
824,"대놓고 월경파티, <월경피크닉>","5,610,000",561,배송 완료,247명
825,"내맘대로 꾸미는, 2020 레이어드 핸디캘린더","841,000",560,배송 완료,53명
826,[배경키트X스냅툰] 현대도시와 문화전당,"5,606,000",560,"1,000,000",127명
827,건강한 식사를 위한 실리콘 식기 <카브시리즈> 플레이트,"2,802,500",560,"500,000",39명
828,"우리의 오늘, 한복블라우스_깃든","2,801,000",560,배송 완료,51명
829,"구름처럼 가벼운 노브라 티셔츠 ""CLOFY 구름티""","6,719,200",559,배송 완료,135명
830,겨울에 맛보는 딸기루이보스,"5,597,000",559,배송 완료,167명
831,마음에 독도를 두르는 '우리 독도 팔찌',"2,798,000",559,배송 완료,107명
832,웹툰과 일러스트 인물을 자연스럽게 그리게 해줄 3D모델,"5,595,000",559,배송 완료,100명
833,[천연 다이아몬드] 두 손을 맞잡아 영원을 약속하는 주얼리,"2,795,000",559,배송 완료,22명
834,5월 가장 귀한분께 드리고 싶은 자연의 선물!,"11,180,000",559,"2,000,000",210명
835,착화감 끝판왕! 디디오디디 우먼슈즈5종 신어보고 결정하세요,"5,584,000",558,배송 완료,50명
836,Shall We Shell We : 모던자개 KIT,"1,675,000",558,배송 완료,58명
837,"열두 살 여자아이, 진영이의 이야기 <여우 달리기>","2,791,000",558,"500,000",158명
838,"어디든 누구와 있든 신경쓰지 않아도, 괜찮아 파자마","2,790,700",558,배송 완료,34명
839,유기견의 희망이 되어주는 티셔츠 : Crema Green,"5,579,000",557,배송 완료,163명
840,"나만의 캐릭터를 키워보자, 모바일 게임 <퐁퐁두두>","11,156,086",557,배송 완료,850명
841,밤에 마시는 에티오피아 디카페인 콜드브루 커피 '자장자장',"2,788,000",557,배송 완료,176명
842,"웹툰 <안녕, 엄마> 단행본 소장하기","16,713,000",557,배송 완료,672명
843,그리기 어려운 손 발을 쉽게 그리자 - 움직이는 3D 손발,"6,685,000",557,배송 완료,104명
844,반지에 새긴 빛나는 우리말 반지,"3,340,580",556,배송 완료,82명
845,일상의 유럽을 담은 엽서북 Reminiscences&마테,"2,783,500",556,배송 완료,99명
846,"지지않는 곳으로 가자, 버둥1집 실물앨범 제작","11,131,000",556,"2,000,000",232명
847,블렌딩 티 전문 브랜드 베러댄알콜의 밀크티베이스 5종!,"11,128,500",556,배송 완료,280명
848,수채화를 그리기 위한 키트『수채화로 그리는 꽃 선물 박스』,"5,564,200",556,배송 완료,157명
849,달콤한 11월 11일♥️ 글라소디 초코빼빼롱과 스틱초콜릿,"2,782,000",556,배송 완료,89명
850,일상을 사랑스럽게! 알록달록 알파벳 스티커,"1,668,000",556,배송 완료,51명
851,추석맞이 수제양갱&쌀월병,"556,000",556,배송 완료,12명
852,[앵콜전]'전래동화'를 통한 문화유형 계승 굿즈 ver.2,"13,890,000",555,배송 완료,553명
853,나를 행복하게 만들어줄 작은 책 <TINY BOOK>,"4,444,000",555,"800,000",218명
854,"일상은 더 스마트하게, 여행은 더 완벽하게, 어태치 월렛","2,777,250",555,배송 완료,30명
855,쟈쟈의 홈카페 레시피 31가지,"2,277,082",555,배송 완료,219명
856,<단어 몰라도 자연스러운 영어가 된다고?>,"2,776,800",555,배송 완료,133명
857,생명을 살리는 길고양이 임보 이야기,"11,093,700",554,배송 완료,471명
858,27년차 니트디자이너가 만든 프리미엄 홀가먼트 니트가디건,"5,546,000",554,배송 완료,69명
859,그대에게 전하는 꽃말의 의미 '실링왁스 스탬프',"2,772,500",554,배송 완료,88명
860,"손은가볍게, 일회용 컵 사용은 줄여주는, 카인드백","2,772,000",554,배송 완료,97명
861,"은밀하고 위대한 100년의 기록, 『타투 디자인 대백과』","5,543,000",554,"1,000,000",135명
862,할 수 있다!<독립출판제작자를 위한 대형서점 유통 가이드>,"11,084,000",554,"2,000,000",590명
863,"사생활 노출은 싫지만 셀카는 올리고 싶어, Rippler","2,770,800",554,"500,000",42명
864,'방콕러'를 위한 갬성스러운 '홈카페 프로젝트',"1,662,000",554,"300,000",59명
865,카리스마 로판 남주를 위한 바로크무늬세트,"5,537,000",553,배송 완료,140명
866,페미니즘 뱃지& 스티커 - 모든 여성들을 응원합니다.,"5,537,000",553,배송 완료,757명
