,상품명,현재 펀딩 금액,펀딩 퍼센트,목표금액,후원자 수
5420,제13시대 나와라!,"58,285,000",388,"15,000,000",385명
5421,추리배틀 어드벤쳐 게임 <탐정의 왕> 공식 OST 제작,"7,771,000",388,"2,000,000",209명
5422,[앵콜] 더욱 새로워진 '건전한' 마카롱 세트 & 밀크티,"3,885,000",388,"1,000,000",118명
5423,당신의 얼굴 톤에 맞춘 - 스와로브스키 귀걸이,"1,553,500",388,배송 완료,63명
5424,<영이의숲> 세상에서 가장 행복한 꽃카 인형&쿠션,"11,649,000",388,배송 완료,419명
5425,국내 최초 VMD 매거진 [논메뉴얼],"5,824,000",388,배송 완료,81명
5426,한여름의 홈캉스를 위한 파자마,"3,882,000",388,배송 완료,64명
5427,"적어도 10년, 시간을 담아 줄 추억 목도리!","3,881,500",388,배송 완료,60명
5428,쉽게 사용하는 3D 마법/ 사이버 이펙트,"1,940,000",388,배송 완료,68명
5429,돌아온 감성취미생활 : 위빙 ver.2,"3,104,000",388,배송 완료,36명
5430,세 번 절판하고 네 번째 <hackers>를 준비 하기,"3,876,500",387,"1,000,000",135명
5431,아미 앤 스트레테지: 십자군,"19,381,000",387,"5,000,000",210명
5432,소원을 들어줄 작은 마법사. '쥬비인형',"3,876,000",387,"1,000,000",94명
5433,평범한 오늘을 위한 컵: 블루 레터링 유리컵 2종,"969,000",387,배송 완료,55명
5434,단편영화 <해미>,"1,938,000",387,배송 완료,140명
5435,"일상을 깨우는 질문, 나와 함께 하는 여행 '스톤웨이브'","3,875,800",387,배송 완료,110명
5436,"행복한 한 해를 보내길 바라며, 겨울 뱃지","1,550,000",387,배송 완료,99명
5437,레진코믹스 웹툰 <박배우X김남팬> 단행본 3~4권 제작,"23,246,000",387,배송 완료,483명
5438,꾸르비 봉제인형 '아이스크림 공장ver.' 분양,"7,748,000",387,"2,000,000",362명
5439,2021년 화제의 신작! 비대칭 유로게임 : 상인들의 항구,"58,073,500",387,"15,000,000",405명
5440,완전한 미래식사,"7,743,000",387,"2,000,000",207명
5441,넥슨 팬아트 타로카드,"3,094,000",386,배송 완료,121명
5442,"'젠더리스 향수 3종' 조향사의 낭만적인 실험, 퍼퓸라이퍼","3,866,900",386,배송 완료,85명
5443,"[앵콜] 또 다시 돌아온 여름 핵인싸템, PVC 릴리파우치","1,933,100",386,"500,000",93명
5444,별조각 12좌 일러스트 달력,"4,638,111",386,"1,200,000",105명
5445,"고양이는 나의 힘, Live Like Your Cat 반지","3,864,500",386,"1,000,000",119명
5446,아침옷: 조선 복식 필기노트,"5,796,000",386,"1,500,000",197명
5447,<열두 친구 이야기> 캘린더와 평등 숟가락,"11,592,000",386,배송 완료,280명
5448,"벨벳같은 색감, 묵음 일러스트북 <Silence>","7,720,000",386,"2,000,000",239명
5449,핸드크래프트 나무 윷놀이 세트 늇과 함께 '해피늇이어',"3,860,000",386,배송 완료,84명
5450,김마리 EP앨범 제작,"11,579,000",385,"3,000,000",166명
5451,무의식으로의 탐험을 그린 <Youth And Island>,"5,788,500",385,배송 완료,86명
5452,디자이너를 위한 홈페이지형 블로그디자인 60종 PSD파일,"4,630,000",385,배송 완료,96명
5453,하얀 고양이 <마요> 봉제인형,"7,714,000",385,배송 완료,313명
5454,"매일같이 메고 싶은 가방, Gründe Bag","7,712,500",385,"2,000,000",286명
5455,"크리스마스를 담은 컬러, 2018 리미티드 크리스탈 셀렉션","3,084,000",385,"800,000",68명
5456,"한 여름밤, 유기견들의 꿈 - 에코백, 드링크백, 뱃지","3,854,300",385,"1,000,000",192명
5457,"집에 있는 그릇을 화기로, 친환경 [도자기 오아시스]","1,927,000",385,"500,000",91명
5458,"생각을 읽는 안경, 사진집 <우르드바>","3,853,000",385,배송 완료,99명
5459,"[다시, 봄]","3,852,110",385,"1,000,000",190명
5460,시각장애인의 풍경을 담은 석고방향제 '도향(塗香) ',"1,926,000",385,배송 완료,104명
5461,<백과전서 도판집> 전 5권 세트,"38,517,999",385,배송 완료,298명
5462,웹툰상생프로젝트#17 몬스터,"3,851,000",385,배송 완료,155명
5463,"분노를 노래하소서, 여신이여! 연극 <이벽아전>","1,540,000",385,"400,000",83명
5464,"동서양 가면,탈 세트 모음","1,925,000",385,배송 완료,55명
5465,"부시크래프트,서바이벌 용품 무기","1,925,000",385,배송 완료,55명
5466,하얗고 까만 추운지역 친구들 뱃지,"5,387,500",384,배송 완료,169명
5467,[스케치업 웹툰 배경] 올인원 배경 패키지,"3,848,000",384,"1,000,000",47명
5468,잔잔한 하늘을 품은 목걸이 'Calm necklace',"1,924,000",384,배송 완료,38명
5469,슬기로운 1인가구 라이프를 위한 <나 없이 자취하지마라>,"3,847,000",384,배송 완료,188명
5470,"돈 버는 세팅, <리셋 블로그>","3,847,000",384,"1,000,000",152명
5471,"책방 알바생의 이야기 '있잖아, 다음에는 책방에서 만나자'","1,154,000",384,배송 완료,73명
5472,[제로 웨이스트 캔들] 착한캔들구독,"1,921,600",384,배송 완료,42명
5473,365 마리의 흑호! 일년동안 함께 크는 검은 호랑이 일력,"28,821,100",384,"7,500,000",650명
5474,"올해 더 빛날 당신을 위하여, '월계관 팔찌와 귀걸이'","1,920,777",384,"500,000",82명
5475,세상에 없는 정직한 어글리 올화이트 운동화 '가심비',"11,524,400",384,"3,000,000",246명
5476,"하올, 올림픽공원에서 게임을 시작하지.","3,840,400",384,"1,000,000",50명
5477,"장원을 위한 반 년의 기록, '장원실록' 플래너","3,840,000",384,배송 완료,174명
5478,혼족종이가구: 사이드 종이 책 선반,"3,840,000",384,배송 완료,168명
5479,"언제, 어디서나 건강한 영성생활을 꿈꾼다면 <샬로믹 키트>","3,071,777",383,배송 완료,50명
5480,궁금하다! '사진기로 상상을 그려?',"7,678,200",383,"2,000,000",131명
5481,"미래의 소망을 담다, 고등학생들이 꿈꾸는 2022년 캘린더","1,918,300",383,"500,000",42명
5482,"액세서리 만들기 마스터 레시피, '액세서리 스타일북'","3,835,000",383,배송 완료,160명
5483,더 달콤해져라! 글라소디의 사랑스런 마카롱과 초콜릿 박스,"1,917,400",383,배송 완료,44명
5484,오늘의 누적 피로를 지워주는 핸드메이드 도자기 괄사,"1,917,000",383,"500,000",78명
5485,'같이 달려요 티셔츠'를 입었네요? 우린 같은 팀이에요!,"1,917,000",383,"500,000",60명
5486,스케치업-DNA및 바이러스 소스,"1,150,000",383,배송 완료,43명
5487,"우리 지역을 지니다, 대한민국 독도 퍼즐배지","718,777",383,배송 완료,55명
5488,내년에도 고생할 집사를 위한 고양이의 메세지 달력 + 카드,"2,299,400",383,배송 완료,119명
5489,"한 글자 두 글자 새겨넣는 필사시집 <빛의 회복, 광복>","2,299,000",383,"600,000",151명
5490,#METOO #WITHYOU : 폰케이스와 홀로그램스티커,"3,831,000",383,"1,000,000",281명
5491,'밝은 빛을 되찾은' 광복절을 무궁화뱃지로 기억하다.,"1,915,000",383,배송 완료,191명
5492,"온전히 당신에게 녹아들, '실버링'","383,000",383,배송 완료,8명
5493,오헬렌&최솔 EP 'Oh' 앨범 발매,"3,063,000",382,배송 완료,74명
5494,자아탐색+한 달 살기 '가이드북' & 제주 '엽서북',"1,914,000",382,배송 완료,67명
5495,"[파나푸 그림일기] 레트로 감성 가득, 추억의 그림일기장","1,914,000",382,"500,000",101명
5496,"마말랭, 제주에서 만든 잼과 과일시럽을 만나보세요.","3,827,000",382,배송 완료,84명
5497,달콤함이 피어나는 아롱트리 with 곤지곤지잼잼,"1,148,000",382,"300,000",33명
5498,주택 배경 스케치업 세트,"3,825,000",382,"1,000,000",33명
5499,신비를 사랑하는 이들을 위한 환상미술 안내서 <오컬트미술>,"19,124,600",382,"5,000,000",572명
5500,숨쉬기가 편해요! 브래지어를 벗고 '자유로움'을 선택하세요,"3,824,500",382,배송 완료,85명
5501,《제인 오스틴과 19세기 여성 시집》여성주의 문학(개정판),"4,586,000",382,"1,200,000",351명
5502,지갑 안에 들어가는 나만의 작은 이야기-플라스틱 티켓,"1,337,500",382,"350,000",228명
5503,"감성과 이성 사이, 내면 산책을 위한 <마인드풀 박스>","5,732,000",382,배송 완료,104명
5504,Extras' Escape 를 완성해주세요!,"1,910,000",382,"500,000",62명
5505,"나me를 위한 고양이meow의 선물, '미묘한프로젝트'","26,733,300",381,"7,000,000","1,020명"
5506,꽃보다 '꽃봉투',"3,816,500",381,배송 완료,109명
5507,냥덕후를 위한 2021 고양이 일러스트 캘린더,"2,671,000",381,배송 완료,105명
5508,"'첫사랑, 짝사랑' 평범한 고등학생의 짝사랑을 담은 향수","3,815,600",381,배송 완료,78명
5509,(투닥토닥) 스케치업 프로젝트 No.12 _ 행정 복지센터,"3,815,000",381,"1,000,000",109명
5510,우리도 공부하고 싶어요 '어두운 야학을 밝히는 배지X엽서',"3,814,500",381,"1,000,000",315명
5511,"잠 못 드는 밤 심신을 달래주는 치유의 향, 슬립 바디워시","3,814,000",381,배송 완료,79명
5512,[스케치업 웹툰] 연말선물 소품 모음 :),"1,906,500",381,배송 완료,83명
5513,왜 예쁜 발찌는 비쌀까? COOL~PINK 발찌와 팔찌,"1,905,500",381,배송 완료,122명
5514,"돈패닉서울 매거진과 LP를 담은 구독 서비스, '패닉버튼'","76,194,500",380,배송 완료,415명
5515,"200색, 퍼스널컬러 [ 디자이너스 칼라 노트 ]","3,807,000",380,배송 완료,67명
5516,저녁에는 따라 써보자! '필사시집과 연필',"5,710,000",380,배송 완료,344명
5517,"꽃과 나비, 자개 화병을 입힌 잠옷","9,991,000",380,배송 완료,109명
5518,신록 속 깨끗한 아까시나무 (아카시아) 향기를 드려요,"5,704,000",380,배송 완료,169명
5519,홍대 미대생들이 제작한 문화예술잡지 <HEX> 창간호,"2,281,400",380,"600,000",91명
5520,"매달 맛있는 채식 한 끼, <2022 비건 레시피 캘린더>","3,802,000",380,"1,000,000",122명
5521,"""괜찮아, 우린 모두 유기견이야."" 김은성 <바닐라>","3,801,000",380,배송 완료,122명
5522,"향기로 쓴 기억, 『별을담다』","7,601,000",380,배송 완료,119명
5523,"동트는 강릉에서 당신에게, 2022년 새해 기념품","5,700,500",380,"1,500,000",168명
5524,루루애오!,"190,008,000",380,"50,000,000","5,018명"
5525,"[디즈니 정품]디즈니 룰렛뱃지 시리즈, 소소한 행복을 찾다","1,899,000",379,배송 완료,61명
5526,오래된 기억 《여든아홉이 되어서야 이 이야기를 꺼냅니다》,"5,696,000",379,"1,500,000",355명
5527,"시바야, 내 얘기 좀 들어줄래? 잘자 시바, 디퓨저 무드등","1,898,200",379,"500,000",142명
5528,일상속의 편안함 Cotton Ops,"1,898,200",379,"500,000",61명
5529,"삶이 영화가 되는 순간, <영어회화극장>","7,590,000",379,배송 완료,114명
5530,사신의 보호를 입고 걸치다. [사방신의 복식],"18,974,000",379,배송 완료,223명
5531,유물을 도굴하자! [THE THIEF -피라미드의 도굴꾼],"5,691,000",379,배송 완료,171명
5532,예술가의 기록집-용 백과사전 <드라코피디아>,"56,908,800",379,배송 완료,639명
5533,"올해, 고마웠던 사람이 있나요? 크리스마스 주얼리 컬렉션","1,138,000",379,배송 완료,21명
5534,"주머니가 부족한 여름, 간편하게 챙길 것만 챙기는 원마일백","3,792,000",379,"1,000,000",76명
5535,"속옷의 본질, 이눌 Inull 앞후크 브라","1,896,000",379,배송 완료,24명
5536,웹툰을 위한 판타지 문양브러쉬 모음 2탄!,"1,895,000",379,배송 완료,40명
5537,움직이는 고퀄리티 3d교복과 정장(클립스튜디오전용),"2,274,000",379,"600,000",36명
5538,풀보이스 여성향 게임 'XXX보호구역' OST 앨범 제작!,"3,790,000",379,배송 완료,109명
5539,"생각을 자르고 붙여 완성한 장면들, <필름 자르는 연습>","2,651,000",378,배송 완료,114명
5540,천사와의 만남을 그린 스토리텔링 일러스트 북 <BLESS>,"9,465,000",378,배송 완료,176명
5541,"환경을 지키는 비건 가죽 수제화, '한지 옥스퍼드'","4,543,000",378,배송 완료,38명
5542,"간호사, ""내 가족이어도, 이렇게 대하시겠습니까?""","3,783,000",378,배송 완료,204명
5543,웹툰 배경 스케치업_현대 탈것,"1,890,000",378,배송 완료,54명
5544,웹툰 스케치업 모텔 배경 3종 세트,"3,780,000",378,"1,000,000",70명
5545,여름초코: 마시는 초콜릿 7종과 싱글오리진 초콜릿 마카롱,"1,701,000",378,"450,000",43명
5546,YellowMixtape : 우리가 만든 굿즈,"3,779,800",377,"1,000,000",182명
5547,1년을 정리하는 100가지 질문 <연말정산>,"377,500",377,배송 완료,46명
5548,"메리크리스마스, 찌발낙지!","18,873,159",377,배송 완료,734명
5549,"공간, 사람 그리고 도시문화 <도만사 매거진 SS21>","11,322,000",377,배송 완료,165명
5550,[앵콜]중독성강한 메모리폼 쿠션 스니커즈,"1,886,800",377,배송 완료,37명
5551,목련 사진집 '여러흰',"3,773,000",377,배송 완료,91명
5552,멋을 내고 개성을 담은 디스플레이용 폰트,"7,546,000",377,"2,000,000",105명
5553,"한복 스카프, 여밈","7,544,000",377,"2,000,000",120명
5554,"예민한 그때, 곤란한 그때, 향기로운 매너 에티켓 미스트","1,886,000",377,배송 완료,73명
5555,"다이어트의 시작, 빵부터 끊고해! 대체 왜?","11,315,600",377,배송 완료,509명
5556,설렘을 담은 귀걸이/귀찌 ver.2,"2,263,000",377,배송 완료,92명
5557,"물과 식물로 순간을 전하다 - 캘린더, 파우치, 마우스패드","2,639,000",377,"700,000",102명
5558,완성도 높은 그림을 위한 꽃브러쉬,"1,885,000",377,배송 완료,79명
5559,광복 73주년 기념 우표 뱃지,"5,655,000",377,"1,500,000",300명
5560,친환경 의류를 선택한 <공생 전: 또 다른 선택지>,"3,769,000",376,"1,000,000",95명
5561,적을 사랑하라고요?,"7,534,000",376,배송 완료,283명
5562,[의상/뷰티/오피스]소품 포함 손 포즈집,"1,883,400",376,배송 완료,39명
5563,Fuel your life!! 컬러풀 위빙 백 &가죽팔찌,"1,883,000",376,배송 완료,40명
5564,고양이와 사랑에 빠진 유령의 이야기 <유령 집사>,"3,765,500",376,"1,000,000",149명
5565,"봄 피크닉부터 겨울 보온까지 쓰는, 비건소재 멀티 블랭킷","2,635,000",376,"700,000",34명
5566,벨은 라즈베리를 좋아해! <라즈베리 & 살구 퓌레 향>,"3,764,000",376,배송 완료,76명
5567,"보드게임으로 만나는 임진왜란, '임진1592'","18,815,000",376,배송 완료,229명
5568,내 이름은 쫑구!,"7,524,119",376,배송 완료,253명
5569,『세계 묘비명 백과사전』,"16,174,500",376,배송 완료,370명
5570,『 웃음달 한 조각 따다 드리오리다. 』달 장신구 이야기,"1,880,500",376,배송 완료,38명
5571,"독립예술소식지, 월간신문 '새'","1,880,000",376,배송 완료,86명
5572,"말하기엔 사소한, 단행본","7,520,000",376,배송 완료,220명
5573,어린왕자와 여우 뱃지,"376,000",376,배송 완료,37명
5574,"200g의 가벼운 무게는 물론, 디테일 까지 잡은 엠마백","3,759,600",375,"1,000,000",76명
5575,친구따라 우주해적 5권,"11,274,000",375,"3,000,000",371명
5576,"깨끗하게, 보송하게, 자신있게- 세상에 없던 샤워투피스","3,756,500",375,배송 완료,66명
5577,"할머니의 한글공부: 우리는 당연했던, 그녀들은 간절했던","1,878,000",375,"500,000",228명
5578,반려동물에게 초신선의 경험을 유기견에게 따뜻함을 선물하세요,"1,877,500",375,"500,000",78명
5579,인스턴트 타투-3초만에 느끼는 자유,"3,754,900",375,"1,000,000",118명
5580,MAKF 판타지 문자 폰트 - 루베티아&토르마,"2,252,000",375,배송 완료,106명
5581,가족을 기다리는 진도믹스와 코숏의 목소리를 전하는 공연,"5,630,000",375,"1,500,000",165명
5582,향(香)과 기능(技能)이 있는 소감 향기,"3,751,500",375,배송 완료,88명
5583,종지와 접시의 만남. 달을 닮은 그릇 <달에 담다>,"1,875,100",375,배송 완료,72명
5584,"우울을 앓는 사람들을 위한 일기, <유언집>","3,750,000",375,배송 완료,167명
5585,제주공항,"3,750,000",375,배송 완료,50명
5586,"나를 위한 크리스마스선물, 천연원석 '미스틱토파즈' 에디션","1,875,000",375,"500,000",52명
5587,[한정판] 절판 소설 원작의 만화책. <인어>,"3,749,000",374,"1,000,000",107명
5588,안나와 니나의 <녹색 정원>,"5,623,000",374,배송 완료,120명
5589,페르세포네 납치 사건의 전말과 그 날의 향기 <인페르노>,"3,748,600",374,"1,000,000",148명
5590,"끊임없이 손이가는, 세가지종류의 쿠키박스!","1,124,500",374,"300,000",38명
5591,[Gründe] 매일같이 메고 싶은 두번째 가방,"3,748,000",374,배송 완료,114명
5592,‘나’로 살아가는 사람들을 위한 고양이 책,"1,873,999",374,배송 완료,86명
5593,"내 몸의 자유, free bra 린넨 셔츠","3,747,500",374,배송 완료,75명
5594,집에서 즐기는 사계절 제주의 맛 [계절제주],"18,736,000",374,배송 완료,145명
5595,나를 지켜줄 <손소독제+핸드워시> Take My Hand-,"1,873,300",374,"500,000",57명
5596,"디저트 연구소의 따뜻한 ""그라인더 쿠키""","1,873,100",374,"500,000",68명
5597,아기를 위한 최고의 베개 '마시필로 베이비 에디션',"7,491,800",374,배송 완료,72명
5598,나왔다앙! 톤톤 봉제인형,"7,490,003",374,"2,000,000",173명
5599,"나의 성향은 뭘까? [Moi, 수공예 주얼리 컬렉션]","749,000",374,배송 완료,11명
5600,"여행의 낮과 밤, 향기로 기록하다.","1,123,000",374,배송 완료,40명
5601,술이 가장 맛있는 순간.,"3,742,000",374,배송 완료,59명
5602,"전통문화원형 한국도깨비의 재탄생, '십이돗가비' 캘린더","3,742,000",374,배송 완료,117명
5603,오늘도 안냥한 하루입니다! 안냥의 리무버 씰 스티커,"1,122,500",374,배송 완료,59명
5604,나의 가치를 높여주는 5가지 화이트부케의 향기,"3,741,000",374,배송 완료,62명
5605,어쩌다가 편집자 같은 걸 하고 있을까 <책갈피의 기분>,"1,870,000",374,배송 완료,185명
5606,2 in 1 : 치마 라인을 내 마음대로 A-H skirt,"3,738,500",373,배송 완료,65명
5607,여성혐오로 물든 한국문학 속에서 태어난 <불온서적>,"5,607,500",373,배송 완료,263명
5608,"드립백을 통해 떠나는 아랍여행, <Trip Bag>","3,738,000",373,배송 완료,100명
5609,비집고 들어온 마음의 틈 <문을 열어요.> 그림책,"1,868,500",373,배송 완료,122명
5610,단순히 따라하는 베이킹책을 넘어선 <베이킹 매지컬>,"16,815,000",373,"4,500,000",800명
5611,여름 한정! 팥라떼 보냉백 출시!,"3,735,500",373,"1,000,000",141명
5612,무더위를 시원하게 날려버릴 아이스티가 나타났다!,"1,120,500",373,배송 완료,39명
5613,"<태극기 3종 뱃지>, 과거로부터 현재까지의 역사를 담다.","6,722,000",373,배송 완료,238명
5614,휴일의 편안함을 담은 바로크 진주 컬렉션,"2,240,600",373,"600,000",59명
5615,언택트로 즐기는 진주남강유등축제 '추억을 담은 액자',"1,866,900",373,"500,000",14명
5616,7년차 중학생 웹소설 작가의 <내 맘대로 쓰는 웹소설>,"1,120,000",373,배송 완료,66명
5617,터치오류 Zero 태블릿 <드로잉장갑>,"7,466,001",373,배송 완료,336명
5618,일상을 향기로 가득 채워요! 대용량 룸패브릭 스프레이 3종,"3,733,000",373,배송 완료,103명
5619,MAKF 판타지 문자 폰트 3,"2,986,000",373,배송 완료,86명
5620,"단순하지만 화려하게, '홀로그램' 타로 카드","1,866,000",373,배송 완료,37명
5621,창작 고양이 타로카드 '참을 수 없는 고양이 중독'-어비스,"3,732,000",373,배송 완료,118명
5622,둘이 하나 되어 완성하다-레이어드set,"1,306,000",373,배송 완료,36명
5623,웹툰 연출을 위한 컬러 분위기 톤 100종,"1,865,000",373,배송 완료,56명
5624,정유년 AI극복 케익볼,"1,119,000",373,배송 완료,44명
5625,미친 잔향을 자신합니다. 포근한 겨울의 향수 Comfy,"1,864,700",372,배송 완료,57명
5626,"[한정수량 제작] 겨울왕국 경첩, 회전 룰렛, 체인 핀뱃지","3,728,000",372,배송 완료,81명
5627,"빛을 담은 잉크, 자연을 담은 잉크","16,771,000",372,배송 완료,229명
5628,"잊지 말아야 할 독도의 그 이름, 우산도","1,118,000",372,배송 완료,49명
5629,고양이 '수리노을' 라온이 망토 담요 (후드+반장갑),"37,259,500",372,"10,000,000",891명
5630,"스페인 할머니의 요리그림책 샐러드편 ""야야레시피""","11,175,500",372,배송 완료,615명
5631,연인과 함께 보는 공감100% 권태기극복 에세이툰 & 달력,"3,725,010",372,"1,000,000",140명
5632,"비닐 랩을 대체할 아이디어, 패브릭 볼커버 ""다시씌우개""","1,862,500",372,"500,000",70명
5633,현대적이고 편안하다. 현바탕&현굴림,"3,724,000",372,배송 완료,56명
5634,여름을 닮은 크리스탈 쥬얼리 DIY KIT,"1,117,000",372,배송 완료,25명
5635,5주 만에 발견! '일 자아' 찾기 워크툴 <굿-워커>,"1,861,000",372,"500,000",81명
5636,"보자기 위에 금박으로 그린 윷 판, <금박 윷보>","7,444,000",372,"2,000,000",134명
5637,:툰피디:웹툰 오브젝트_슬럼가!!,"1,860,000",372,배송 완료,40명
5638,옷주름 / 엑스트라 / 상황연출 506개,"3,720,000",372,"1,000,000",31명
5639,"당신이 몰랐던, 진주","1,116,000",372,배송 완료,61명
5640,"추운 겨울 나를 감싸줄, ""프리미엄 Wool 후드 목도리""","3,719,000",371,배송 완료,47명
5641,[기웃냥] '다 씻었냥?' 착한 고양이 수건,"3,717,780",371,"1,000,000",161명
5642,타로 다이어리로 기록하는 나의 일 년,"5,575,000",371,배송 완료,144명
5643,아곤: 영웅들의 항해,"37,159,600",371,배송 완료,926명
5644,시(詩)를 맛보는 색다른 전시 : 詩식회,"1,114,500",371,배송 완료,31명
5645,출판직원이 필요해서 만든 햇살을 담은 클로드 모네 22달력,"1,850,500",370,"500,000",204명
5646,★추억소환★ 하이틴 스타 되기 DIY 세트,"742,500",371,배송 완료,27명
5647,"올 여름, 더욱 빛날 ‘나’를 위한 은반지 SET","1,485,000",371,배송 완료,52명
5648,잠들기 전의 설렘 : 문자 메세지 야광 뱃지,"2,227,000",371,배송 완료,246명
5649,헬페미니스트 선언 - '그날' 이후의 페미니즘,"7,422,000",371,배송 완료,493명
5650,‘매직 더 개더링’ 작가의 신작 전략게임! ‘버니킹덤’,"11,132,000",371,배송 완료,227명
5651,"앞, 뒤로 다양하게 입는 린넨원피스 <오렌지, 화이트>","1,855,100",371,배송 완료,29명
5652,[동동이 웹툰배경]_액티비티의 천국 라오스 방비엥,"3,710,000",371,"1,000,000",50명
5653,"공허한 청춘의 시선을 담다, '블루스, 노량진'","1,855,000",371,"500,000",44명
5654,퀴어페미니스트매거진 | 펢 | 2017특별판,"11,128,000",370,배송 완료,392명
5655,귀여운 펭귄 '주디' 봉제인형 대망의 첫 데뷔,"7,418,000",370,배송 완료,188명
5656,"나의 두 번째 이름, 허수아비","11,121,900",370,배송 완료,489명
5657,<남해에서 뭐 해 먹고 사냐 하시면 아마도 책방이겠지요>,"3,707,000",370,배송 완료,187명
5658,"수작업 러버즈를 위하여, 거북목 방지 우드데스크","11,117,000",370,배송 완료,136명
5659,"<4월 끝자락에> 봄 꽃 뱃지, 다시 한번.","5,558,000",370,배송 완료,193명
5660,[레이스백] 구름처럼 가볍고 예쁘다,"1,110,500",370,배송 완료,46명
5661,2D 동양판타지 탄막슈팅 로그라이트 <이라 IRA>,"18,508,000",370,"5,000,000",451명
5662,"일본 여행을 기다리는 [달력, 엽서북, 굿즈 패키지]","2,776,004",370,배송 완료,96명
5663,귀순이 : 마지막화,"370,000",370,배송 완료,34명
5664,"영어 노하우는 이제 마지막입니다. 가성비갑 ""명사독파""","3,700,000",370,배송 완료,171명
5665,유기묘들의 행복이 되어주세요! <키다리 프로젝트 굿즈>,"1,479,000",369,배송 완료,65명
5666,바람구두를 신은 피노키오,"3,697,000",369,배송 완료,99명
5667,[이코니코니] 트렌디한 도심형 쇼핑몰&문화공간,"11,088,000",369,"3,000,000",87명
5668,"수납과 디자인 모두 놓치지 않은 가방, 스퀘어 토트백","1,847,800",369,배송 완료,41명
5669,[소프트 시티] 사람을 위한 휴먼 스케일 도시,"3,694,600",369,"1,000,000",117명
5670,두 배로 즐길 수 있는 누빔재킷 '두 누빔 재킷',"4,802,000",369,배송 완료,49명
5671,잃어버린 총을 찾아서,"36,930,000",369,"10,000,000",673명
5672,알러지걱정없는 귀찌 귀걸이,"369,300",369,배송 완료,22명
5673,"아빠와의 기억을 연장하는 최고의 방법, 아빠일기","1,107,500",369,배송 완료,84명
5674,"옛날 동네, 시골 동네 웹툰 배경 스케치업","3,690,000",369,"1,000,000",123명
5675,극동 러시아 여행 만화 <블라디보스톡 어때?>,"1,845,000",369,배송 완료,78명
5676,당신의 로맨스 판타지를 위한 무기,"3,689,000",368,배송 완료,101명
5677,데일리 라이프 매거진 <미미 매거진> vol.3 커피,"3,689,000",368,배송 완료,174명
5678,집에서 뭐하니? 집순이 맞춤형 굿노트 다이어리,"1,844,000",368,배송 완료,150명
5679,이국적 문양 브러쉬 모음!,"1,844,000",368,배송 완료,68명
5680,꽃차와 함께하는 북한이탈주민의 이야기,"1,844,000",368,"500,000",104명
5681,달콤한 마카롱 파티셰가 되어보자! 보드게임 [스윗홀릭],"7,375,000",368,배송 완료,290명
5682,건축학도가 만드는 웹툰 스케치업 배경 1탄 - 대학교,"1,843,000",368,"500,000",32명
5683,인기 웹툰 FOOLS 단행본/오디오드라마 제작,"92,126,000",368,"25,000,000",866명
5684,"직장생활의 안녕을 바라는 당신에게, [안녕노트]","3,684,000",368,"1,000,000",40명
5685,북극곰야옹이 홈웨어,"65,067,000",368,"17,663,000","1,033명"
5686,집순이의 핫 아이템! SOFF 담요 아직도 없어?,"1,841,900",368,"500,000",52명
5687,"참을 수 없는 귀여움, ""고양이"" 일러스트 플레잉 카드","7,367,000",368,"2,000,000",271명
5688,일곱살 세인이가 쓱쓱 그린 '세인그림달력',"221,000",368,배송 완료,12명
5689,만년필에 담은 벽사 주문 '진언문 만년필',"3,682,500",368,배송 완료,62명
5690,강인성의 첫 자작곡이자 두 번째디지털 싱글앨범 제작,"2,209,140",368,배송 완료,71명
5691,에코백 10개를 대체하는 하나의 String Eco-bag,"2,945,000",368,배송 완료,45명
5692,"토종이 주는 기쁨, 연잎밥","3,681,000",368,배송 완료,69명
5693,어버이날 카네이션 뱃지,"3,680,500",368,"1,000,000",185명
5694,만화 우바우 펭이인형,"36,802,000",368,배송 완료,793명
5695,"웹툰 액션이펙트_타격,기,바람,연기,충격,휙","1,840,000",368,배송 완료,63명
5696,스케치업 웹툰 배경 [돈드로우 5월 패키지 5종],"3,680,000",368,배송 완료,46명
5697,"작지만 존재로도 빛나는 당신을 위해 ""작은별 조명""","3,679,600",367,배송 완료,68명
5698,한눈에 보이는 CMYK 컬러인쇄 가이드(수정판),"14,716,000",367,"4,000,000",484명
5699,"한 번 더 새로워진 자몽과 플루메리아의 조화 ""자몽메리아""","3,679,000",367,배송 완료,114명
5700,"한국스러움을 새로이 쓰다, '서울 노트북 데칼 스티커'","3,677,900",367,배송 완료,208명
5701,호로롱~ 호롱이 모찌인형 프로젝트!,"7,353,000",367,배송 완료,249명
5702,세상 모든 세균과 김서림을 물리쳐뿌까?,"3,676,200",367,배송 완료,186명
5703,1년간 14개 수어를 배우다. 금의환향 2021 수어캘린더,"3,676,000",367,배송 완료,105명
5704,필환경 숨쉬는 한지가죽으로 만든『클러치&쇼퍼백』,"3,676,000",367,"1,000,000",45명
5705,<체리블라썸&실버백>봄향기 가득한 한정판 콜드브루키트,"1,838,000",367,배송 완료,52명
5706,<자본주의 히어로 Z> 단행본 제작,"25,729,000",367,배송 완료,"1,041명"
5707,소복 소복 눈이 내린 부드러운 초콜릿 디저트,"1,837,500",367,"500,000",73명
5708,탄생 이전의 시간 < 나는 셋 아니 넷 아니 다섯 >,"3,674,000",367,"1,000,000",78명
