,상품명,현재 펀딩 금액,펀딩 퍼센트,목표금액,후원자 수
589,나만의 뱃지 콜레션 - 원목뱃지프레임,"5,812,000",290,배송 완료,209명
590,"해적 소설집, 『해적 앤솔로지』","2,034,000",290,"700,000",88명
591,식물 흙손을 위한 최소한의 안내서 '아파트 화분 생태계',"8,717,000",290,배송 완료,316명
592,"[웹툰 스케치업] 중세+현대 ""총"" 시리즈 2회차","5,810,800",290,배송 완료,71명
593,[공식/마영전] 뀨렘이가 인형으로 찾아왔어요!,"8,715,000",290,배송 완료,271명
594,"손으로 꾹꾹 눌러쓴 달력, 'Scribbled Days'","2,904,199",290,배송 완료,148명
595,"이탈리아 계절 레시피북, 올해의 가을식당 오픈합니다.","7,260,000",290,"2,500,000",360명
596,지금 사랑하고 있는 모든 사람들에게,"2,904,000",290,"1,000,000",131명
597,[일상에서 기억하는 독도]_독도 강치와 야생화 굿즈,"1,451,700",290,"500,000",65명
598,"추석, 가족과 함께 즐기는 보석양갱과 더치커피","2,903,000",290,"1,000,000",77명
599,"고양이도 케이크도 다 갖고 싶다면, 빵집 고양이 파운드캣","5,804,500",290,배송 완료,249명
600,""" 무트댄스, 김영희 예술의 꽃을 피우다 ""","29,016,618",290,배송 완료,393명
601,"작은건 모든지 귀여우니까요, #ootd 마인백","870,300",290,배송 완료,27명
602,스마트키 보관 및 소지품을 담을 수 있는 에가든 키케이스,"1,450,500",290,배송 완료,45명
603,"창작집단 <범인의> 두 번째 공연, 연극 '6호실'","2,900,877",290,배송 완료,148명
604,<타로퍼퓸 :L'Arbre de la Lune>,"1,450,000",290,배송 완료,36명
605,교과서 찢고나온 한국사 스티커,"2,898,500",289,배송 완료,135명
606,"4월 27일, <판문점 선언> 감동적 순간을 담은 머그컵","1,449,000",289,배송 완료,44명
607,"세상에 하나뿐인 너에게, 믹스견 인식 개선 '원앤온리'","4,056,500",289,"1,400,000",98명
608,작가들이 직접 제작한 웹툰 굿즈 한판승부!,"5,795,000",289,"2,000,000",220명
609,발상전환 가이드! 스트링편곡 + 오케스트레이션 「오답노트」,"11,587,000",289,"4,000,000",239명
610,사진으로 수집한 초록 <green 엽서북>,"1,448,000",289,배송 완료,51명
611,"PMS솔루션,월경전증후군을 견디는 당신을 위한 아로마테라피","4,342,000",289,"1,500,000",168명
612,아직 끝나지 않은 이야기_2018보따리 in 베를린展,"2,892,000",289,배송 완료,90명
613,"평범한 순간 특별한 사람들, 사진집 <홀로 있는 사람들>","723,000",289,"250,000",33명
614,이진주 아트북 Lee Jinju Art Book,"14,457,600",289,"5,000,000",190명
615,도우도우 & 모우모우 키링인형,"5,782,068",289,"2,000,000",390명
616,"가벼운 외출 준비 끝! 파우치 탈부착이 가능한, '쏙담백'","4,336,300",289,배송 완료,142명
617,여성퀴어 연애 만화 <우리우니>2,"5,781,000",289,"2,000,000",211명
618,"바리스타의 ABC, 모두가 알아야 할 커피지식 101","2,889,000",288,배송 완료,115명
619,"여성 디자이너의 일 다시보기, 책 <디자인FM> 만들기","12,710,000",288,배송 완료,436명
620,[TEA&Dessert]완벽한 오후 세시의 티타임세트,"2,888,500",288,"1,000,000",64명
621,과학 연구실 실험실 컨셉 웹툰 스케치업 배경,"2,888,100",288,배송 완료,85명
622,믿긴 싫지만 너무 궁금한 미신이야기,"5,776,000",288,"2,000,000",358명
623,"드로잉 북, <가장 어두운 밤의 위로>","2,888,000",288,배송 완료,126명
624,세상에 부정당한 사람들의 이야기 <부정한 것들의 집>,"2,887,000",288,"1,000,000",110명
625,좋아서하는밴드 안복진의 독립 프로젝트,"8,659,000",288,"3,000,000",128명
626,성신극예술연구회 제72회 정기공연 <사마귀>,"2,309,000",288,"800,000",167명
627,"내 공간 속 나의 작은 취향 '화병, 인센스 홀더'","1,443,000",288,배송 완료,46명
628,세상에 하나뿐인 보자기 팬츠와 한복의 선을 담은 셔츠,"8,656,000",288,배송 완료,51명
629,"제주아이 기억 찾기: 책 <제주 기억 공간>과 엽서, 달력","4,327,000",288,"1,500,000",105명
630,"당신의 마지막 초록은 언제였나요, 엽서북 <초록의 초록>","1,442,000",288,배송 완료,80명
631,"그리스 신화 속 반인반수, <신화 속 동물들> 컬러링북","1,442,000",288,배송 완료,72명
632,2020 패브릭 달력 <그리너리 데이즈>,"1,442,000",288,배송 완료,41명
633,"35년만의 만남; 블루문, 레드문 뱃지","2,883,550",288,배송 완료,199명
634,"빛이 그려낸 엽서북, '오후 5시부터 7시까지'","1,730,000",288,"600,000",73명
635,"아트냥뱃지 시리즈(프리다, 진주 귀걸이를 한 소녀, 고흐)","2,883,000",288,배송 완료,113명
636,당신을 '홀려버릴' 인센스 스틱 : Allure,"4,612,700",288,배송 완료,134명
637,"마법같은 당신의 일상에 어울리는 일정 모양자, 오로라 써클","7,207,000",288,"2,500,000",222명
638,"이태리숍: 다시, 목욕합니다.","3,459,000",288,"1,200,000",195명
639,[강정평화센터 새로짓기] 평화가 강정에서 다시 시작됩니다.,"28,822,000",288,배송 완료,554명
640,대신 따져드립니다 『1일 1따짐』,"2,882,000",288,배송 완료,97명
641,"곁에 두고 다짐하세요, 제3회 카라동물영화제 KAFF 굿즈","5,760,000",288,배송 완료,236명
642,언제 어디서나 수요시위! 참여패션 #PEACETHEGIRL,"28,792,600",287,"10,000,000",474명
643,투 데이 올드 스니커즈의 첫번째 정규앨범,"4,318,000",287,배송 완료,102명
644,책으로부터 펼쳐지는 9가지 페이퍼 오브제! : 포프,"2,878,400",287,배송 완료,58명
645,앵콜! 100% Linen '보통의 스즈끼',"34,538,000",287,"12,000,000",222명
646,웹툰 <화장 지워주는 남자> BGM 앨범,"14,388,000",287,배송 완료,264명
647,"[뱃지] 아동청소년 성착취, 그 불평등한 연결고리","2,877,000",287,"1,000,000",282명
648,"헛소문을 없애 마녀들을 지켜라! 추리 보드게임 ""세일럼""","7,191,000",287,배송 완료,299명
649,테라포밍마스 3D 타일과 마커,"2,301,000",287,"800,000",18명
650,"하루에 한 편, 당신을 위한 이야기 '일간 평라지구'","1,438,000",287,배송 완료,118명
651,"어디서나 여행지로 떠날 수 있는, 엽서북 <창과 문>","1,438,000",287,배송 완료,36명
652,"웹툰,스케치업배경,물레방앗간이 있는 풍경","575,000",287,배송 완료,23명
653,"""나는 그냥 이불 속에 있을래요""mee.t 섬유향수","1,437,400",287,배송 완료,67명
654,"영화와 가까운 삶 이야기, 영화 잡지 <MUNÉ> 창간호","4,312,000",287,배송 완료,199명
655,바다의 빛깔과 향기를 담은 천연자개 목걸이,"4,311,700",287,배송 완료,87명
656,"팬데믹 시대 또 다른 선택 <이제, 시골>","4,311,200",287,배송 완료,190명
657,세상에서 가장 심플한 목걸이 ver.2 '미니멀 볼',"862,100",287,배송 완료,34명
658,벨기에의 어른들을 위한 동화 《숲의 거인 이야기》,"5,747,000",287,배송 완료,378명
659,잇선-이상징후1 만화책제작,"5,746,178",287,"2,000,000",429명
660,[고퀄 덕질 시작] 하루 5분 공부로 끝내는 굿즈 제작,"1,436,000",287,배송 완료,141명
661,살아있는 모든 이들에게: 사진집 <Dear.India>,"4,307,621",287,배송 완료,105명
662,금속에 담은 보름달. 새로운 느낌의 그립톡입니다.,"2,870,500",287,배송 완료,150명
663,꼬소한 꿈을 꾸고싶어! 꼬순재료 올인 아메리칸쿠키!,"1,435,000",287,배송 완료,60명
664,"여행의 판타지가 여기에, <2021 포토엽서 달력>","861,000",287,배송 완료,67명
665,"'너,나,우리들의 고양이 그림' 반려묘 초상화","1,435,000",287,배송 완료,17명
666,<DAYS AND NIGHTS> 낮과 밤으로 나뉜 인물들,"14,347,000",286,배송 완료,228명
667,"악세사리, 지혜롭게 사용하는 법 [연장체인 편]","1,434,500",286,배송 완료,33명
668,"어디서든 편안하게, 한 장만 걸치는 ""올인원 원피스""","4,303,200",286,배송 완료,52명
669,내 청춘의 시 이야기_산딸기가 나는 자리,"1,807,000",286,배송 완료,59명
670,"눈치&심리전, 주사위의 콜라보! 주사위 베팅게임 렛츠런!","2,868,000",286,배송 완료,116명
671,"살아남은 기분이 든다는건,누군가는 사라졌다는것 [정리의밤]","2,868,000",286,"1,000,000",114명
672,버려진 조화에 새 생명을 심다. '귀걸이와 스마트톡',"1,433,500",286,"500,000",38명
673,"고요한 단편집 꿈에서 만난 이야기, [세 사람의 소네트]","2,867,000",286,배송 완료,152명
674,케이크+초콜릿=발렌타인 케익볼♡,"860,000",286,배송 완료,39명
675,'스타신디 : 모바일 SF 로그라이크 게임',"8,599,000",286,"3,000,000",92명
676,위안부 기림 뱃지 : We do not need money,"1,433,000",286,배송 완료,130명
677,레진코믹스 <바나나툰> 와나나 봉제인형 & 가방고리인형,"14,326,679",286,"5,000,000",478명
678,F1 레이싱 카툰 -일요과속극장-,"286,500",286,"100,000",38명
679,"[귀걸이] 꽃의 이야기를 담은 착한 귀걸이, 포이에마","1,432,000",286,"500,000",54명
680,[지구의날] 지구야 사랑해! 지구를 지키는 텀블러와 에코백,"2,864,000",286,배송 완료,116명
681,바지팔아서 페미니즘 스터디 장학금 주는 학생협동조합 더매진,"1,718,000",286,"600,000",45명
682,건강한 보습의 시작! 손으로 빚은 편백약산성비누,"2,863,000",286,"1,000,000",46명
683,페랑디 초콜릿,"14,312,500",286,배송 완료,231명
684,소소하게 즐기는 차 생활을 위한 소품,"2,862,500",286,"1,000,000",80명
685,달토끼와 별고양이 미니보틀,"2,290,000",286,"800,000",224명
686,[시골간식 프로젝트] 봄을 담은 쑥 디저트 3종 세트,"1,431,000",286,배송 완료,56명
687,봉오동전투 - 홍범도 장군,"7,155,000",286,배송 완료,58명
688,"시선이라는 이름의 액자, 연극 <맨 끝줄 소년>","2,861,000",286,배송 완료,177명
689,2017 굴리굴리 캘린더 아트북,"14,303,000",286,배송 완료,416명
690,"필통이 아니라 필꽃이다. ‘필 꽃에게, 필꽃이.’","20,021,100",286,배송 완료,927명
691,너는 잘 지내는 줄 알았지 <평균 34.1세 근황 인터뷰>,"1,430,000",286,배송 완료,80명
692,사서고생 여행웹툰 ‘한여름 자전거 여행은 대체로 힘든 편’,"1,430,000",286,배송 완료,73명
693,하이큐 네코마 온리전 [혈구모임~모여라 혈액타치~],"4,290,000",286,"1,500,000",300명
694,마키시의 이웃들 에피소드 28,"572,000",286,"200,000",28명
695,"다섯 달 간의 파리 감금 일기, Menmensuel","5,717,555",285,배송 완료,163명
696,<빵에 진심인 이들에게 바치는 빵빵한 기록들> 브레드시스터,"1,428,000",285,"500,000",34명
697,제 이름을 불러주세요. 저는 '쑥부쟁이 에센스' 입니다.,"1,428,000",285,배송 완료,45명
698,[앵콜]무화과 덕후가 만든 무화과 샤베트,"2,855,200",285,"1,000,000",118명
699,학원 액션물 올인원 패키지!,"2,855,000",285,배송 완료,60명
700,퇴사자들이 만든 '이제 게을러져도 돼' SET,"2,855,000",285,"1,000,000",42명
701,캡슐 워드로브를 위한 E'tui '페리앙백'.,"21,114,500",285,배송 완료,133명
702,"제주의 꽃이 되다, 동백이 피어나는 유기농 순면 스웻셔츠","2,853,300",285,"1,000,000",72명
703,브루스 브라더스가 만든 콜드브루 커피 아메리카노,"1,426,000",285,배송 완료,70명
704,소품일체 '금괴' 뱃지 연하장,"998,000",285,"350,000",103명
705,"명상의 시간 : 2019 명상 달력, 명상 굿즈","8,551,000",285,"3,000,000",245명
706,전통문양을 모던함으로: 단청 모닷금 블랭킷,"1,425,000",285,배송 완료,35명
707,작지만 따뜻하게 빛나는 '담담이',"1,425,000",285,배송 완료,40명
708,[스케치업] 전망 좋은 산복도로 마을,"2,850,000",285,배송 완료,28명
709,다양한 배경연출을 위한 스케치업 건물 10종,"2,850,000",285,배송 완료,132명
710,40일간의 뻘짓,"570,000",285,배송 완료,20명
711,낯선 골목 안에 우주가 있다 <이런 여행이라면>,"8,549,000",284,"3,000,000",146명
712,"엄마의 글 딸의 디자인, 여행에세이『상파울루에 내리는 눈』","4,274,000",284,배송 완료,76명
713,영화잡지 프리즘오브의 11번째 영화 <캐롤>,"21,362,000",284,"7,500,000","1,063명"
714,"[과학 컵 3종 세트] : 맥주잔, 커피머그컵, 탄산잔","8,542,500",284,배송 완료,265명
715,동화 속 행복을 반짝반짝 귀걸이에 담았어요,"854,000",284,배송 완료,27명
716,헬스하는 여성의 운동형 에세이 <헬스장 사람들>,"2,846,001",284,"1,000,000",63명
717,[피스타임 챌린지]나와 세상을 위한 잠깐의 시간-기도비누,"2,846,000",284,배송 완료,27명
718,시간 틈새 만화책 : 붙잡지 못한 시간에 대하여,"2,846,000",284,"1,000,000",114명
719,향수×섬유향수 장점만 쏙쏙! <향기렐라 드레스퍼퓸>,"1,423,000",284,배송 완료,30명
720,세종대왕의 지혜를 담은 인생경영 플래너 '세종 다이어리',"1,422,900",284,배송 완료,55명
721,크라잉넛 정규 8집 앨범 '리모델링',"15,650,887",284,"5,500,000",348명
722,실험쥐 반려 이야기 : <쥡사일기>,"1,707,000",284,배송 완료,50명
723,데일리 라이프 매거진 <미미 매거진> vol.4 레몬,"2,845,000",284,"1,000,000",132명
724,몸과 마음을 위한 새해 프로젝트 [코지팬티],"2,844,300",284,"1,000,000",76명
725,WINTER SPECIAL 몰랑 아크릴 스탠드,"2,844,000",284,배송 완료,113명
726,한 권에 담은 삶의 모든 질문들 <그늘의 인간>,"1,422,000",284,"500,000",53명
727,뱃지로 역사를 기억하다.,"4,266,000",284,배송 완료,219명
728,웹툰 엑스트라로 사용 할 수 있는 포즈 1200,"2,841,000",284,"1,000,000",34명
729,몰랑이 한정판 봉제인형 첫번째 프로젝트! 털뚠뚠 몰랑이,"34,085,500",284,"12,000,000",665명
730,수납.무게.디자인 그리고 스타일까지 모두 완벽한 가방입니다,"2,840,100",284,배송 완료,54명
731,소소한 상상을 담은 아벨디자인하우스의 에코백과 파우치 :D,"852,000",284,"300,000",30명
732,"소중한 것을 더욱 소중하게, '툭' 액세서리 진열대","1,420,000",284,배송 완료,34명
733,정말 착하지만 호구 같은 친구의 일기 훔쳐보기,"710,000",284,배송 완료,34명
734,라즈베리 가득한 장미 향기를 드려요 [베리로즈 섬유향수],"4,259,000",283,배송 완료,132명
735,일상이 여행이 되는 삶을 위하여 『여행을 쉽니다』,"2,555,000",283,배송 완료,86명
736,로판드레스를 위한 패브릭 50종,"1,135,000",283,배송 완료,64명
737,"남북, 꽃길만 걷자! 남북정상회담 환영 뱃지 스티커","2,836,000",283,배송 완료,136명
738,[더 빠르고 더 맛있어진 담금주] 피터앤코 리큐어키트!,"1,418,000",283,배송 완료,38명
739,"2030페미캠프를 위한 ""지옥에서 온 페미굿즈""","8,507,000",283,"3,000,000",338명
740,2021 한강맨션고양이 달력,"2,835,000",283,배송 완료,112명
741,폭폭 삶아 민감한 피부도 안심되는 피그먼트 봄 여름 이불,"1,417,200",283,배송 완료,10명
742,적재의 별보러 가자 노래를 듣고 만든 코트,"14,171,400",283,"5,000,000",81명
743,"소아암 환아를 위한 희망 뱃지, 키링","2,834,006",283,배송 완료,177명
744,하체근력운동 보드게임 I AM SQUAT,"1,417,000",283,배송 완료,48명
745,생강(조)청이 아닙니다.생강즙을 달여낸 수제생강고입니다,"1,417,000",283,배송 완료,27명
746,"삶이 여행이 되는 순간, <영어회화극장>","5,668,000",283,"2,000,000",77명
747,내가 만들고 꾸미는 만년 '커스텀 컬러 육공 다이어리',"1,700,104",283,배송 완료,66명
748,생활밀착형 도시농부 매거진 <계간 씨발아>,"4,250,200",283,배송 완료,139명
749,"하얀 양 마을의 유일한 검은 양, '스테인' 이야기","8,499,634",283,"3,000,000",343명
750,77page의 페이지스 4집 <부치지 않은 편지>,"2,180,777",283,배송 완료,125명
751,나만 하고싶은 귀걸이 <뒷클러치가없는 14K 이어링 2종>,"2,832,000",283,배송 완료,30명
752,따뜻한 질감의 은반지 'Thread ring',"1,416,000",283,"500,000",56명
753,Dingo Friends Graphic T-shirts,"8,491,000",283,배송 완료,240명
754,"매일 달의 위상을 담은 달력, 366개의 달 '문캘린더'","849,000",283,배송 완료,35명
755,"행복이 깃드는 마음을 당신에게, 럽포유 브레이슬럿.","1,415,000",283,배송 완료,58명
756,에버로즈 가드닝 키트 & 로자리안 레시 인형,"27,729,000",282,배송 완료,569명
757,<유튜버 작은 숲> 캐릭터 굿즈 인형,"14,145,000",282,"5,000,000",171명
758,"전통의 가치를 일상으로, 편하고 예쁘게[단청자수 맨투맨]","2,829,000",282,배송 완료,36명
759,Suffragette 상영관 대관,"5,656,200",282,배송 완료,383명
760,프롬의 달밤댄싱 뮤직비디오 제작,"5,655,349",282,"2,000,000",102명
761,"우리가 꿈꾸는 세상을 위한 뱃지 3종(세월호,위안부,예술)","33,930,916",282,"12,000,000","1,552명"
762,체쯔(цайз)지역 아이들과 함께 사용하는 '희망비누',"2,827,200",282,"1,000,000",111명
763,좌린 사진집 <적막한 도시>,"8,480,000",282,"3,000,000",195명
764,내게 맞는 종이를 찾아줄 노트,"42,390,000",282,"15,000,000","1,198명"
765,한국의 설화들을 기반으로 하는 어드벤쳐 보드게임 '설화전',"5,652,000",282,배송 완료,192명
766,"사사하고 소소한 일상 속 짧은 고찰과 굵은 단상, <체크>","1,412,777",282,배송 완료,73명
767,스쿨미투는 졸업하지 않았다: 학교 성폭력 OUT,"14,125,722",282,배송 완료,667명
768,"일상을 피아노 찬송으로 채우다, <피아노 예배자 3>","2,260,000",282,"800,000",85명
769,춘천 청소년 기획축제 썸머드림페스타 : 힐링드림캐쳐,"5,650,000",282,"2,000,000",98명
770,나는 페미니스트다! 뱃지,"1,412,500",282,"500,000",146명
771,순간의 기억을 담은 시집 <본 적 없는 얼굴을 하고서>,"1,412,444",282,배송 완료,79명
772,가오있는 여자들의 시대불응기 <남성복을 입은 여성들>,"5,648,200",282,"2,000,000",261명
773,삶이 여행이 되는 순간 <영어회화극장>,"5,648,000",282,배송 완료,61명
774,비혼여성들의 잡지 <비평> - 11월호 '평행선',"2,823,900",282,"1,000,000",196명
775,"만화가 박건웅, 권력이 두려워하는 진실을 담다《괴물들》","2,823,000",282,"1,000,000",109명
776,"야생동물 보호활동을 응원하는 달력, 만남을 기다리다","835,600",282,배송 완료,41명
777,"2021 하늘 달력, 오늘 하늘 보셨나요?","1,411,000",282,배송 완료,57명
778,뉴스레터로 보내온 가장 개인적인 이야기 <인생의 계절>,"2,821,960",282,배송 완료,128명
779,서강대학교 아트&테크놀로지 10주년 기념 책자,"3,385,000",282,"1,200,000",78명
780,"월급쟁이 신혼부부, 종잣돈 모으는 법","1,410,000",282,배송 완료,59명
781,가벼운 손바닥 잡지 퍼즐살롱 창간호,"846,000",282,배송 완료,134명
782,트랜스포머 : 사라진배포전,"2,820,000",282,배송 완료,40명
783,여름철 반려견을 위한 쿨링 코트(~5XL) & 쿨링 선캡,"10,149,000",281,"3,600,000",197명
784,귀여운 카드게임 [애니멀렐름],"2,818,900",281,배송 완료,188명
785,Back to 2000’s! 추억 소환하는 ‘스킬자수’,"1,973,000",281,"700,000",118명
786,학교폭력 피해자 치료 지원을 위한 뱃지 & 스티커,"1,409,000",281,"500,000",179명
787,'기억하고 싶은 순간들 그 시간들을 그리워해' 포토북,"5,635,000",281,배송 완료,180명
788,"'어른 그림책'이라는 새 장르, <새 옷>이 시작해요!","2,816,700",281,배송 완료,91명
789,여행하는 여자들의 사진집 <SHE IS A DOT>,"2,816,000",281,"1,000,000",49명
790,수채화를 가득 담은 [ Bird Trump ],"9,856,000",281,"3,500,000",403명
791,드디어 나왔호우! 첫번째 호우호우 인형,"16,893,000",281,"6,000,000",372명
792,궁극의 트랜스포머 백 드디어 한국 입성! 어드저스터블백,"8,445,500",281,배송 완료,62명
793,[코햄체 with 마리몬드] 웨딩드레스 업사이클링 가방,"2,815,000",281,배송 완료,16명
794,웹툰과 일러스트를 위한 고급진 옷감 패턴과 브러쉬,"2,815,000",281,배송 완료,84명
795,티셔츠로 모두가 행복한 세상 <Thanks giving!>,"2,815,000",281,배송 완료,26명
796,스쿠버 다이버를 위한 로그북 : 다이빙 일지,"1,406,777",281,배송 완료,67명
797,집이 좋아~나는 HomeBody : 뱃지와 천가방,"844,000",281,배송 완료,61명
798,여자들만의 시크릿초콜릿!슈퍼로푸드초콜릿,"844,000",281,"300,000",29명
799,우리 것의 가치를 알립니다. '독도 알리기 프로젝트',"2,813,000",281,"1,000,000",171명
800,"운명을 선택하라, 백합 비주얼노벨 <운명의 수레바퀴>","16,875,000",281,"6,000,000",233명
801,'선혜' 1st EP 앨범 쇼케이스 [get it],"1,125,000",281,배송 완료,24명
802,우리를 입양해 주세요 반려동물뱃지[고양이입양센터 프로젝트],"7,031,000",281,"2,500,000",338명
803,"발 닿는대로, 맘 가는대로, 남해여행자!","1,406,000",281,"500,000",61명
804,결식아동을 위해 SHOW LOVE : 시리얼 컵과 스푼,"1,687,100",281,배송 완료,89명
805,"나를 표현하는 100가지 방법, ""자기표현카드""","16,871,000",281,배송 완료,320명
806,"일상을 동화처럼 사진작가 류필, Voyage 패브릭포스터","1,405,800",281,배송 완료,36명
807,환경을 생각하는 작은습관 : 에코 컵슬리브,"1,124,400",281,배송 완료,57명
808,유채씨의 유채이탈 키링,"843,000",281,배송 완료,17명
809,"우리들의 예술박물관, 영화아트잡지 <MUSE-UM> 4호","2,808,886",280,배송 완료,145명
810,"제대로 만든 옷, ARTITUDE 스웻셔츠.","8,425,000",280,"3,000,000",133명
811,시집『천장에 야광별을 하나씩 붙였다』정식 출간,"3,650,000",280,"1,300,000",272명
812,"[2018 달력] 나를 알아주는 한마디, 나 그리고 달력","2,105,000",280,"750,000",87명
813,"대학생 독립 영화잡지 '엔딩크레딧' 6호, <기억>","2,245,000",280,배송 완료,117명
814,1963년 개관한 단관극장 <아카데미극장> 인터뷰집,"1,403,000",280,배송 완료,58명
815,"좋은 습관을 만들어줄 문구, CHECK YOUR DAY!","1,403,000",280,배송 완료,112명
816,[2018달력] 가장 자연스러운 열두 달 CALENDAR,"1,403,000",280,배송 완료,36명
817,"글이 전하는 힘, 홍글의 <붙이는 손글씨>","1,683,500",280,배송 완료,66명
818,멕시코 일러스트레이터의 <죽음의 춤>과 <기억의 틈>,"5,611,200",280,배송 완료,185명
819,손쉽게 활용 가능한 디자인 레이아웃 120종,"5,610,000",280,배송 완료,170명
820,웹툰 스케치업배경 프로젝트 - 이색카페(한옥카페),"2,805,000",280,"1,000,000",85명
821,"당신의 방안에 행운을, '드림캐쳐' 그리고 '썬캐쳐'","589,000",280,"210,000",22명
822,[매거진 병:맛] 2030의 투병을 기록합니다.,"2,801,800",280,배송 완료,74명
823,전통의 날개를 손가락에서 펼치다 : 가락지톡,"1,963,000",280,배송 완료,62명
824,현직 에디터가 알려주는 에디터의 모든 것,"4,206,000",280,배송 완료,252명
825,"사랑에 빠진 레몬, 이번 여름 결혼합니다!","1,121,600",280,"400,000",31명
826,소녀상 위치안내 사진/지도책자 '나비자리' 출판,"841,200",280,배송 완료,52명
827,화상환자를 살리는 소방관의 마음이 담긴 Goods,"14,019,725",280,"5,000,000",626명
828,조선의 민화에서 발견한 '사후세계' 를 의복에 그려내다.,"3,364,000",280,배송 완료,60명
829,사랑과 고마움을 전하는 해피발렌타인데이,"841,000",280,"300,000",27명
830,가정폭력 가해자 ‘은팔찌’ 채우기 기원 팔찌,"4,204,000",280,"1,500,000",218명
831,<뷰파인더로 본 2018 K리그> 사진집,"8,407,000",280,배송 완료,298명
832,"어울리지 않는 이름, 못난이 진주-앵콜전","1,681,300",280,배송 완료,93명
833,"쥬얼리 및 오브제를 위한 탁상 거울 트레이, 선라이즈 미러","1,401,000",280,배송 완료,17명
834,제2회 인디사이드 게임 대회!!,"1,401,000",280,배송 완료,66명
835,"음료와 소지품을 한 손에, ""이플백""","2,241,200",280,배송 완료,70명
836,털뿜는 반려동물과 사는 당신을 위한 파자마,"5,602,377",280,"2,000,000",83명
837,"[뱃지] 보호종료아동 자립기금 조성 ""COMMON""뱃지","3,360,990",280,배송 완료,193명
838,"순수함 가득 '오렌지'의 재발견, 네롤리 온더 오렌지 향수","1,400,000",280,배송 완료,41명
839,한여름의 힐링 타임!! 손맛 담은 토마토바질청과 함께해요~,"1,400,000",280,배송 완료,44명
840,손가락을 감싼 까마귀 'Raven',"1,680,000",280,배송 완료,14명
841,작업시간을 단축시켜주는 웹툰 소스,"840,000",280,배송 완료,56명
842,동덕여대 큐레이터학과 실습 전시 <<관찰자의 기술>>展,"280,000",280,배송 완료,19명
843,매거진 <무비 페미니즘> 2호,"11,197,777",279,배송 완료,448명
844,나와 지구의 건강을 지키는 채식 & 제로웨이스트 여행,"2,799,000",279,"1,000,000",50명
845,"봄과 고양이 그리고 도자기, 고양이가 왔나봄!","8,395,000",279,배송 완료,25명
846,나랑 달보러 가지 않을래? 제주 바다에 뜬 특별한 달항아리,"2,797,000",279,"1,000,000",29명
847,"플라스틱으로부터 바다와 환경을 보호하는 재활용,리사이클팔찌","839,000",279,배송 완료,28명
848,<페미니즘인가 여성해방인가―사회주의에서 답을 찾다> 출판,"5,593,000",279,배송 완료,251명
849,오늘 하루를 더욱 빛나게 해줄 푸른바다&붉은노을 썬캐쳐,"1,398,000",279,배송 완료,29명
850,"네이처퓸 두 번째 이야기,‘진짜’ 자몽향수","2,795,400",279,배송 완료,117명
851,[웹툰 스케치업 배경] 개화기 시대 거리 및 실내 배경,"2,795,000",279,"1,000,000",43명
852,[연극-열여덟 어른] 보육원을 나온 보호종료아동들의 이야기,"2,794,500",279,배송 완료,139명
853,일상에 여유와 희망을 건네는 매듭 케이스 <레이지 피크닉>,"1,397,000",279,배송 완료,39명
854,"사계절을 담은 포스터, 엽서 <FOUR SEASONS>","1,955,486",279,배송 완료,91명
855,첫 인상이 결정되는 3초를 위한 키높이신발 '크러쉬',"2,793,000",279,배송 완료,38명
856,#5월 한정 달콤하게 즐기는 다쿠아즈세트,"1,396,100",279,배송 완료,23명
857,위안부 뱃지: Don't Forget to Remember,"1,396,000",279,"500,000",155명
858,"그날의, 그녀를 위한 행복한 달달함","1,396,000",279,"500,000",44명
859,"사랑은 담은 팔찌, 하트 테니스 팔찌","837,500",279,배송 완료,27명
860,내맘대로 실내배경,"2,791,000",279,배송 완료,63명
861,우리가 소녀를 기억하는 방법,"2,790,000",279,"1,000,000",259명
862,"좋은 대화를 유도하는 카드, '6699 카드'","2,789,500",278,배송 완료,152명
863,강박증 치료 일기 <모두가 그런줄 알았더니>,"2,370,000",278,배송 완료,152명
864,"민화 초충도 속 초록빛 보석, <벽옥연와> 자수셔츠","2,788,000",278,"1,000,000",57명
865,이불 밖은 위험해! 이불덮고 귤까먹는 룸스프레이,"2,787,000",278,배송 완료,134명
866,페미니즘 문학을 새기다 <자기만의 방 굿즈>,"5,574,000",278,"2,000,000",235명
867,"정신질환자들의 인터뷰집, <증상과 일상>","836,000",278,"300,000",45명
868,동양풍 세계관을 위한 지도 제작 소재 세트,"2,786,500",278,배송 완료,148명
869,사랑에 흔들리는 두 소녀의 이야기: <그 여름> 애니메이션,"55,726,234",278,"20,000,000",949명
870,사방신 트럼프 카드,"9,752,000",278,배송 완료,303명
871,"기미존을 가려주는 입체 컬러,패턴 <윰마스크>","1,671,500",278,배송 완료,33명
872,월간서가_쪽글 프 로 젝 트,"557,000",278,배송 완료,30명
873,"멸종위기 식물들을 위한 작은 관심, [花사하게]","2,227,500",278,배송 완료,192명
874,[2017포스트사이드] 탈영역우정국 포스트떼끄,"1,392,000",278,"500,000",53명
875,여성들이 만든 여성 영화 캘린더 2020,"5,567,000",278,배송 완료,268명
876,"탈출하는 여자들의 이야기, 『래셔널 지오그래픽』","5,566,000",278,"2,000,000",345명
877,그림으로 떠나는 아이슬란드 여행 <OPEN>,"2,783,000",278,배송 완료,60명
