,상품명,현재 펀딩 금액,펀딩 퍼센트,목표금액,후원자 수
830,"[고퀄리티 2D배경 No.2] 사계절 나무&풀, 산 전경","11,285,000",1128,배송 완료,104명
831,"윤동주 시인과 꾸미는 당신의 공간 -한글 포스터,유리컵세트","5,641,000",1128,배송 완료,35명
832,"블렌딩&디저트홍삼, 소중한 사람에게 전하는 특별한 마음","5,641,000",1128,배송 완료,98명
833,봄 꽃 귀걸이,"2,255,800",1127,"200,000",125명
834,나전칠기로 하는 친환경 : 옻칠자개빨대,"3,382,900",1127,배송 완료,145명
835,"결혼한 여자들의 페미니즘, <페미니스트도 결혼하나요?>","11,272,000",1127,"1,000,000",512명
836,일못러에서 일잘러가 된 디자인 실전 노하우,"3,716,000",1126,"330,000",167명
837,"푸른빛 동화 세계, 메르헨 블루","28,148,500",1125,배송 완료,533명
838,"딸, 아내, 엄마, 그리고 여든아홉 '순자씨의 1일 1행'","5,629,000",1125,"500,000",159명
839,대한독립의 별 :여성독립운동가 김마리아,"11,252,600",1125,배송 완료,595명
840,스케쥴에 맞춰 매번 다른 향수를 사용할 수 있다면?!?!,"5,620,400",1124,배송 완료,141명
841,동양풍 스케치업 배경 - 경복궁,"5,620,000",1124,배송 완료,62명
842,BORB(보르브) 디저트치즈,"1,123,500",1123,배송 완료,39명
843,전통의 미를 현대적으로 재해석한 전통굿즈!일월오봉도 필통!,"17,975,500",1123,배송 완료,630명
844,장애아동을 돕는 가장 맛있는 방법 '그대로괜찮은쿠키'시즌2,"11,229,500",1122,"1,000,000",538명
845,"Heart, My Sweet Heart","5,613,620",1122,"500,000",104명
846,"여행가의 스티커타투, '원더러스트'","11,222,500",1122,배송 완료,776명
847,"독립운동 100주년 기념, 애국 폰케이스 & 애국 스티커","11,211,700",1121,"1,000,000",575명
848,리틀! 귤나무를 선물하세요.,"11,210,000",1121,"1,000,000",68명
849,실무에서 바로 쓰는 <컬러 배색 가이드북>,"11,205,660",1120,배송 완료,428명
850,"다크초콜릿 러버들을 위한 프랑스 감성디저트""느와 랑그드샤""","5,601,000",1120,배송 완료,183명
851,"순수한 부드러움, '무염 캐시미어' 와의 첫만남","33,583,000",1119,"3,000,000",240명
852,'링컷'으로 페트병 링을 잘라 해양동물을 보호해요!,"11,192,000",1119,"1,000,000",631명
853,(투닥토닥) 스케치업 프로젝트 No.5_ 상가 3종,"11,190,000",1119,배송 완료,183명
854,연말은 퍼폼과 함께!,"2,235,000",1117,배송 완료,76명
855,친구따라 우주해적 1권,"8,932,000",1116,"800,000",361명
856,SF스타일 일상 게임판타지 사이버틱 웹툰 브러쉬 세트,"8,367,500",1115,배송 완료,233명
857,"매주 편지로 만나는 단편소설, 편지하나","22,303,000",1115,배송 완료,867명
858,"바른 자세를 유지할 수 있도록, 스마트 허리쿠션 백키퍼","11,188,000",1118,"1,000,000",33명
859,올컬러 게임북 - 시즌2,"33,446,000",1114,배송 완료,896명
860,x-mas 에는 더 진하게 한잔- CACAO SHOT !,"11,139,500",1113,"1,000,000",303명
861,"매일매일 착용하는 마스크를 위한 마스크 스트랩, 핸즈 :)","2,226,000",1113,"200,000",87명
862,니알라토텝의 가면들 - 크툴루의 부름 캠페인 시나리오집,"166,900,000",1112,배송 완료,"1,215명"
863,"나의 일상과 루틴을 시각화하는 도구, 컬러루틴키트","11,122,900",1112,"1,000,000",270명
864,[앵콜] 한눈에 보이는 CMYK 컬러인쇄 가이드,"11,122,000",1112,배송 완료,266명
865,"[텀블벅한정판] 너의 인형으로 평생 함께이고싶어,핸드메이드","5,559,700",1111,"500,000",25명
866,"웹툰, 일러스트를 위한 도시 야경","3,888,000",1110,배송 완료,243명
867,선이 살아있는 3D 디저트 소재,"11,104,000",1110,"1,000,000",619명
868,"언제 어디서나, 내 취향을 한 곳에 모아둘 수 있도록","22,170,110",1108,배송 완료,172명
869,웹툰과 작가를 위한 바로 그것.,"11,076,000",1107,배송 완료,389명
870,건강하려고 요가하는데 왜 아프죠? 아사나 솔루션 찾기,"5,537,500",1107,배송 완료,196명
871,한 코 한 코 정성스럽게 짠 '손뜨개 네트백',"1,107,000",1107,"100,000",29명
872,[앵콜] 셜록홈즈 6개의 사건파일 & 신원미상자의 비밀,"5,530,000",1106,배송 완료,106명
873,"""추운 겨울 연탄 한 장으로 유기견을 살릴 수 있다면""","11,052,286",1105,배송 완료,573명
874,웹툰 스케치업 - 테라스 펜트하우스와 자동차,"11,052,000",1105,배송 완료,139명
875,[8월앵콜] '진짜' 피치 아이스티 베이스와 후르츠 튤립잔,"11,048,000",1104,배송 완료,175명
876,［스케치업 웹툰배경］-톨 게이트&터널,"5,520,000",1104,배송 완료,184명
877,[커먼이츠] 잉글리시 크림티 세트,"5,520,000",1104,"500,000",180명
878,"팬들을 위한 선물, 애니메이션『너의 췌장을 먹고 싶어』굿즈","5,519,000",1103,배송 완료,147명
879,아놀드 베넷의 미스터리 고전 <그랜드 바빌론 호텔>,"11,037,500",1103,"1,000,000",509명
880,<<인어가 식용으로 쓰이는 세계>> 볾 X 파도,"55,165,000",1103,배송 완료,"1,130명"
881,생리컵 초심자를 위한 EVE cup,"110,295,000",1102,"10,000,000","3,216명"
882,[큐가든x몰로] '버라이어TEA 인 강원' 블렌딩 TEA,"3,308,000",1102,"300,000",93명
883,"세레노의 정규 4집, 불꽃놀이(Fireworks)","55,096,000",1101,배송 완료,933명
884,"책상 위 작은 물건들을 위한, 콜렉토-박스","28,199,000",1101,"2,560,000",472명
885,세레노 (Sereno) 정규 2집 제작,"44,056,496",1101,배송 완료,913명
886,<불완전 8레트> 단행본 제작,"27,531,000",1101,배송 완료,650명
887,[3초코디.자체제작] 데일리 한복 원피스,"11,000,000",1100,배송 완료,45명
888,행복을 만드는 가족대화표현 (도서),"165,000",1100,배송 완료,11명
889,아쿠아 <비누향수> 이순신 오 드 퍼퓸 몸 마음 편안하게,"5,497,800",1099,"500,000",108명
890,"내 몸에 지니는 타로카드, 그 두번째 이야기","5,497,000",1099,배송 완료,94명
891,"과격자매단 첫 굿즈! 캐니스터,텀블러,에코백,배지 출시!!","32,966,600",1098,"3,000,000","1,334명"
892,"꼬마 해골 스컬의 모험, 픽셀 로그라이트 게임 <Skul>","54,905,000",1098,"5,000,000","1,922명"
893,개새 한 마리 몰고가세요~♬,"21,958,000",1097,"2,000,000",946명
894,우울증이 있는 우리들을 위한 칭찬책,"6,579,000",1096,"600,000",489명
895,여러분의 손으로 최고의 병원을 만드세요 - 클리닉 디럭스,"32,879,000",1095,배송 완료,335명
896,"위안부나비이음팔찌, 역사를 잊은 민족에게 미래는 없다","10,951,500",1095,"1,000,000",283명
897,"6.25 70주년 메모리얼 ""명예반지와 참전용사 목걸이""","10,942,800",1094,"1,000,000",280명
898,"하츠네 미쿠 10주년 기념 광고 프로젝트, 시작합니다!","42,664,200",1093,"3,900,000",645명
899,"연말엔 특별한 행운을 선물하세요, 정성껏만든 수제작 부적","5,467,000",1093,"500,000",117명
900,"내 방에서 즐기는 작은 ""모닥불"" <디퓨저 모닥>","10,933,000",1093,배송 완료,265명
901,보호종료아동을 위한 따뜻한 손길 [생화볼 목걸이&귀걸이],"3,278,000",1092,"300,000",389명
902,"수면을 위한 차, 옷, 향","10,923,500",1092,배송 완료,83명
903,당신에게 단잠을 선물하고 싶은,"10,912,500",1091,"1,000,000",125명
904,"병 속의 작은 마을, 메이플스토리 아케인리버 테마 하바리움","5,455,000",1091,배송 완료,72명
905,국민 핸드백 수납대 - 가방쏙쏙 (2단/3단),"7,629,000",1089,배송 완료,325명
906,유기견 아이들에게 따뜻한 겨울을!'JOLLY'S FARM',"8,717,300",1089,"800,000",484명
907,"지구 달 우주가 담긴, <코스믹 코믹스> 티셔츠","21,790,000",1089,"2,000,000",423명
908,"돌 위에 그려낸 조선의 하늘, 천상열차분야지도 석판","5,446,800",1089,배송 완료,105명
909,철이 없었죠...민트가 좋아서 쿠키를 만들었다는 자체가..,"5,442,500",1088,"500,000",137명
910,스케치업 웹툰배경 No.01- 카페,"10,885,000",1088,"1,000,000",311명
911,나는 '서울' 내 말을 들어줘요. (서울의 향수 S),"10,883,200",1088,배송 완료,213명
912,1초 만에 적용 가능한 집중선 브러쉬,"5,440,000",1088,배송 완료,460명
913,디자인 실무자를 위한 '사이즈 스티커',"3,589,800",1087,배송 완료,405명
914,푸른 바다에서의 청량한 휴가 <모히토 루이보스>,"10,857,000",1085,배송 완료,314명
915,전쟁 참호 구조물 전투배경과 폐허 웹툰 스케치업 배경 세트,"10,855,000",1085,배송 완료,102명
916,[타로카드] 한국을 담은 환상,"86,831,000",1085,배송 완료,"2,447명"
917,"동양의 아름다움. ""신기루"" 트럼프","54,214,000",1084,"5,000,000","1,109명"
918,달을 따다 드립니다.,"27,073,000",1082,배송 완료,308명
919,"풍선으로 인한 인류의 멸망, 아포칼립스 게임북 <풍선>","10,829,000",1082,"1,000,000",421명
920,"두 소녀의 운명적 사랑, 1973년작 <하얀 돛배>","27,043,999",1081,배송 완료,897명
921,테마가 있는 골목길 풍경,"10,810,000",1081,배송 완료,94명
922,[11월홈카페] 취향대로 골라마시는 ‘밀크티 베이스 3종',"5,405,000",1081,배송 완료,166명
923,"나의 공간에 들어온 대나무숲, 대나무 디퓨저와 향 드롭퍼","10,808,000",1080,"1,000,000",232명
924,'애써 고된 길을 가는 이에게' /유튜버 낮잠 글 모음집,"27,018,900",1080,"2,500,000","1,601명"
925,달달하게 즐기는 1칼로리 과일 블렌딩 TEA [텀블벅2차],"5,402,000",1080,배송 완료,152명
926,웹툰 스케치업-사건25시 6탄-작전,"3,240,000",1080,배송 완료,108명
927,발도 매트리스가 필요하다. 엣지있는 마성의 스니커즈,"10,800,000",1080,배송 완료,93명
928,슬기로운 집콕생활 <DIY 원단 스케치북과 아트북>,"5,397,000",1079,"500,000",17명
929,우울증 인식 개선을 위한 <블루디 & 세로토닌> 뱃지,"10,793,300",1079,배송 완료,777명
930,웹툰/일러스트를 빛내줄 목걸이와 장신구 브러쉬,"10,780,000",1078,배송 완료,344명
931,[뱃지] 커다란 바다친구들 뱃지,"15,092,000",1078,배송 완료,469명
932,스케치업 웹툰 배경 - 상가주택/베이커리 카페,"21,560,000",1078,배송 완료,245명
933,one shot 스케치업 웹툰배경4 교도소,"5,390,000",1078,배송 완료,217명
934,TEA 전문가 큐가든이 블렌딩한 감기예방 블렌딩TEA세트,"3,232,000",1077,배송 완료,67명
935,"겨울 바다의 ""청량함"" ""포근한 잔향""을 담은 향수","5,384,100",1076,배송 완료,148명
936,즐겁게 애니를 만드는 과정! <핑거스프링 아트북>,"5,383,000",1076,배송 완료,147명
937,라즈베리 가득한 장미 향기를 드려요 [베리로즈 섬유향수],"10,764,000",1076,배송 완료,317명
938,내가 직접 그리는 SELF HENNA BOOK,"21,518,000",1075,"2,000,000",579명
939,싱글샷 픽션 - 호러 SF 「추운 곳에서 온 아이스크림」,"1,075,000",1075,"100,000",104명
940,"[학원물 필수세트①] 액션&로맨스 검도/태권도장, 뒷골목!","5,370,200",1074,배송 완료,125명
941,조선 밤하늘 별자리를 담다 <조선천문도감>,"32,184,000",1072,배송 완료,"2,073명"
942,"신비로운 마법의 종류와 역사, <마법사전>","32,176,900",1072,배송 완료,"1,976명"
943,"지친 어른이들을 위한 디저트토이, 슈가클레잇 아기동물만들기","5,366,000",1073,배송 완료,84명
944,스케치업 웹툰배경 - 로판 공작님의 성,"10,706,000",1070,"1,000,000",190명
945,쓱쓱 긁어 기록하는 우리나라 여행지도,"10,705,000",1070,배송 완료,326명
946,"신화 속 아름다움, 미사고 블루 스카프","16,042,000",1069,배송 완료,213명
947,빈티지 필름 사진책 도서관 <엘리브러리> 얼리버드티켓,"16,035,000",1069,"1,500,000",458명
948,어버이날에 카네이션 대신 천연자개 무궁화를 달아드려요!,"5,342,000",1068,배송 완료,135명
949,"웹툰3D신발, 움직이는 3D다리 (클립스튜디오 전용)","6,410,000",1068,"600,000",186명
950,"과거와 현대 여성의 '움직임', 연극 <아홉평의 불야성>","5,341,000",1068,"500,000",170명
951,<최초의 스노우볼 주얼리> 제주의 영롱함을 담아,"10,681,000",1068,배송 완료,216명
952,"일제강점기 소중히 지켜낸 우리 요리, 조선무쌍신식요리제법!","32,041,000",1068,배송 완료,"1,419명"
953,벌어지는 입이 귀여운 보들보들 '미스털 포테이토' 파우치,"21,349,200",1067,"2,000,000","1,144명"
954,#FOR_WITH_CHILDREN : 아동인권옹호가,"1,601,114",1067,"150,000",145명
955,"초코덕후들을 위한 ""싱글오리진 썸머 랑그드샤""","5,332,800",1066,배송 완료,183명
956,잘 지내셨나요? 시유가 10주년을 맞이하여 인사드립니다.,"138,619,120",1066,"13,000,000","2,318명"
957,든든한 겨울 방한구. 십장생도 머플러&글로브,"5,323,900",1064,배송 완료,132명
958,양념치킨 스케치업 웹툰배경_레스토랑/기차역_#4,"5,320,000",1064,"500,000",117명
959,“신념은 총알로도 뚫을 수 없다!” 브이 포 벤데타,"34,042,000",1063,배송 완료,938명
960,Keep going on 설치는 백앤백,"21,275,500",1063,"2,000,000",633명
961,"인현동 인쇄거리가 찍어낸 영화 속 도시, Citygraph","5,318,000",1063,"500,000",150명
962,100가지 한복 포즈 모델링,"10,635,000",1063,배송 완료,89명
963,지금 놓치면 영영 기회 없는 <부기영화> 폰케이스 출시,"10,631,255",1063,"1,000,000",461명
964,까끌함 없이 부드러운 린넨 100% 프리미엄 쇼츠 셋업,"5,315,100",1063,배송 완료,39명
965,[웹툰 스케치업 배경] 음식점 3종-분식점/김밥집/포장마차,"10,630,000",1063,"1,000,000",262명
966,"색다른 영화 기록지, <씨네랩 무비 스크래치 100>","10,621,000",1062,"1,000,000",405명
967,‘엔틱 크리쳐 Antique Creature’ 타로카드,"7,427,000",1061,배송 완료,274명
968,한국의 보석 잉크 & 시필지 모음책 보화첩,"37,131,050",1060,배송 완료,974명
969,"나를 찾는 질문 365가지, 매일력 개정판","10,604,500",1060,"1,000,000",398명
970,운명을 읽는 방법 <점성술 사전>,"31,798,500",1059,배송 완료,"1,692명"
971,"우산에 모자를 씌우다, 우산 빗물 받이 '비담이'","10,593,800",1059,"1,000,000",389명
972,당신과 함께하는 브라렛,"10,589,500",1058,배송 완료,131명
973,비누 향기 완벽 가이드,"5,292,500",1058,배송 완료,245명
974,[환절기] 조금 특별한 비타민 핸드크림 '이불속은 상콤해',"10,581,800",1058,배송 완료,419명
975,"일년동안 수고한 나에게, 이제는 ""잠옷시대""","13,024,800",1058,배송 완료,108명
976,[사이퍼즈] 안타리우스 신도의 증표 목걸이 (네코장),"1,058,000",1058,"100,000",67명
977,프리즘오브 특별호 프로젝트 <불한당: 나쁜 놈들의 세상>,"116,347,859",1057,"11,000,000","2,484명"
978,판타지 마차들,"10,571,000",1057,배송 완료,87명
979,"퀴어와 수사물의 절묘한 만남, <소프트 보일드 키튼>","26,414,634",1056,"2,500,000",800명
980,"자연에서 온 한국의 색을 입힌, 천연 손수건&꽃잎 복파우치","2,112,000",1056,"200,000",25명
981,"나만 아는 옷 속 편안함, 코지팬티","10,543,500",1054,"1,000,000",209명
982,패션계와 사이클 애호가들을 사로잡은 축제<브리티시 트위드>,"5,270,804",1054,배송 완료,104명
983,일상 속의 신비학 : 펜듈럼 & 다우징 차트,"52,698,000",1053,배송 완료,485명
984,와사비는 되고 청양고추는 외않되? 간편하게 짜먹는 청양고추,"10,531,500",1053,"1,000,000",317명
985,다시 해보자! 2022년 다시어리,"5,264,000",1052,배송 완료,205명
986,"실크 한복의 은은한 광택을 담은 가방, '노방백'","5,257,000",1051,배송 완료,72명
987,Dingo Friends for Whiteday,"10,513,000",1051,"1,000,000",440명
988,웹툰을 위한 세상에 둘도 없는 판타지 문양브러쉬 100종,"5,255,000",1051,배송 완료,158명
989,"퀄리티,가격,디자인 셋 다 잡는 가방이 있다고?","5,253,400",1050,배송 완료,152명
990,[월간가방] 5월호 '일상에서 가볍게 들기 좋은 복조리백',"15,732,000",1048,"1,500,000",657명
991,"UDT 훈련 수기, <내가 유디티가 된 이유> 출간","10,463,000",1046,배송 완료,510명
992,편안한 컬러와 소박한 디테일 '일상의 린넨셔츠',"20,922,000",1046,배송 완료,503명
993,동전보다 가벼운 강아지 고양이 인식표,"3,138,000",1046,"300,000",205명
994,"부산을 담은 인생 컬렉션 ""환상적인 유리의 세계를 만나다""","5,227,800",1045,"500,000",46명
995,"천사의 추락, 가장 빛나는 순간의 향","10,449,000",1044,배송 완료,218명
996,플립플랍만으로도 당신은 이미 패션피플!!,"5,223,500",1044,배송 완료,216명
997,소비자와 공장을 잇다: 두색하늘 우산편,"44,920,000",1044,"4,300,000",802명
998,[당신의 취香] 마음이 살랑이는 나의 첫 가향차,"10,440,740",1044,"1,000,000",332명
