,상품명,현재 펀딩 금액,펀딩 퍼센트,목표금액,후원자 수
861,단단하고 다정한 언니들의 이야기 <언니 믿지?>,"4,370,000",437,배송 완료,204명
862,손김건설,"1,311,000",437,"300,000",72명
863,웹툰 배경 엑스트라 150인.PSD,"4,368,777",436,배송 완료,100명
864,"방구석 힐링 여행, 패브릭 포스터 <Inner Peace>","3,058,000",436,배송 완료,63명
865,마음이 추운 밤에 읽는 당신만의 스웨터 <쥐꼬랑지>,"2,183,500",436,배송 완료,85명
866,로맨스판타지 장식 문양 & 갑옷 재질 패턴 브러쉬 세트,"4,366,700",436,배송 완료,154명
867,공방창업 가이드북 <공방으로 먹고 살기>,"2,620,000",436,배송 완료,110명
868,청견(제주오렌지)와 보성유기농 말차 팝시클!,"1,310,000",436,배송 완료,39명
869,"[대한민국 헌법] 제1조1항, 2항 금속뱃지","2,183,000",436,배송 완료,118명
870,네이버웹툰 <푸들과dog거중>을 단행본으로 만나보자!,"8,731,000",436,"2,000,000",172명
871,"당신의 소중한 순간을 담아, 프레임 주얼리","4,364,000",436,"1,000,000",31명
872,"(한글날) 특별한 날, 특별한 옷을 입다.","2,182,000",436,"500,000",40명
873,예술가를 위한 앞치마과 웨이스트백_무이 워크웨어,"2,181,600",436,배송 완료,30명
874,오렌지 빛으로 물들어가는 크리스마스 <루이스 홀리데이>,"4,363,000",436,배송 완료,192명
875,"화상경험자 디자이너가 전하는 우리 모두의 오롯함, 버디 백","2,180,700",436,"500,000",35명
876,"고래별의 쉼터, 별의 못 유리컵","3,052,000",436,배송 완료,128명
877,툰모이 3D 데포르메 손 세트,"4,360,000",436,배송 완료,122명
878,"달리는 사람들을 위한 <라이더 스티커>, <힙쌕=3=3>","3,049,500",435,배송 완료,186명
879,다자녀여성예술가 인터뷰집 <엄마예술가의 시간>,"2,176,600",435,"500,000",91명
880,늦여름 정원에서의 티타임. 티타임 오브 워터릴리 가든 퍼퓸,"8,706,000",435,"2,000,000",193명
881,김정윤 개인전 <CLUTCH>,"13,050,222",435,"3,000,000",330명
882,어디에나 어울리는 동양풍 장신구와 매듭 소재 모음,"2,175,000",434,"500,000",53명
883,"오르골, 소리에 색을 입히다 - LED 유리병 오르골","4,349,900",434,배송 완료,80명
884,페미니즘 페이퍼를 찾고 있는 당신에게 - 만화책과 포스터,"1,739,666",434,배송 완료,117명
885,[어버이날] 고민말고 홍-삼! 달콤쌉쌀 6년근홍삼 선물세트,"2,173,500",434,"500,000",52명
886,[앵콜] 감사해 프로젝트 3탄 어버이날 맞이 벌집꿀 선물,"2,172,700",434,배송 완료,94명
887,"25살, 30살, 35살을 준비하며 쓰는 <하우올드알유북>","13,035,450",434,배송 완료,737명
888,2019 당신의 일 년을 든든하게 만들어줄 '우만지'달력,"8,689,000",434,"2,000,000",280명
889,너 왜 잠옷 입고 나왔어? 외출복+잠옷 <이루다 홈웨어>,"5,213,100",434,"1,200,000",89명
890,"지나가는 순간에게 보내는, <안녕해호> 사진엽서집","1,477,000",434,배송 완료,50명
891,"""사랑의*시착"" 장마당을 담은 업사이클링 에코백&피크닉매트","4,341,000",434,배송 완료,78명
892,"골라먹는 재미가 있는 베렌트레프의 ""미니 젤리바""","13,021,000",434,배송 완료,403명
893,141번 강아지가 마음껏 달릴 수 있도록,"4,339,504",433,배송 완료,187명
894,어디든 착! 올려쓰는 책꽂이 [book:chak],"3,904,000",433,"900,000",79명
895,탁월한 흡수력과 빠른 건조. 뛰어난 항균성 SOFF 타월,"2,168,500",433,배송 완료,46명
896,《 마드리드 0km 》HUGO의 스페인 여행 에세이,"4,335,777",433,배송 완료,149명
897,"봄을 가방 안에 붙잡아 봄, 벚꽃 캔버스백","4,335,000",433,배송 완료,135명
898,2021 당신의 걱정을 책임져 줄 걱정나무다이어리 에디션,"4,335,000",433,"1,000,000",109명
899,이젠 긁지 마세요! 건강하고 촉촉한 피부로 바꾸어 드립니다,"2,166,000",433,배송 완료,54명
900,타인 앞에 서투른 인간들의 표정을 담다: <오래된 습관>,"4,331,000",433,"1,000,000",176명
901,"기분 좋은 상큼함, 그린 체리&레몬 유리컵","2,165,000",433,배송 완료,76명
902,세젤귀 #몽소랑 이 에코백과 파우치 세뚜로 세상에 내려오다,"2,163,500",432,배송 완료,34명
903,애뽈의 2021 숲소녀 다이어리&달력,"21,629,600",432,배송 완료,470명
904,마음이 자꾸 작아지는 당신에게 [나는 토끼 폼폼],"4,325,000",432,배송 완료,152명
905,"마음 속 보석 같은 이야기, 카드게임 젬톡","4,325,000",432,"1,000,000",143명
906,"한국의 정신을 이은 한지 공예 가방, 잇-백","3,026,000",432,배송 완료,24명
907,"우리가 몰랐던 일본의 양심, 다카자네 야스노리 유고집 발간","8,642,500",432,배송 완료,146명
908,무협 사극 동양판타지,"4,320,000",432,배송 완료,36명
909,냉면 덕후 굿즈,"4,104,000",432,배송 완료,276명
910,스케치업 웹툰 배경 - 식당 5종,"1,295,000",431,배송 완료,41명
911,3D 손 포즈 세트 (기본형),"1,295,000",431,"300,000",37명
912,[오피스 파우치] 건설 소재의 재해석 2탄,"4,316,600",431,"1,000,000",163명
913,마요네즈 소설 앤솔로지 <폴더명_울새>,"4,316,400",431,"1,000,000",83명
914,비운의 독도지킴이: 안용복 선생님 알리기,"2,158,076",431,"500,000",278명
915,아빠와 만드는 새로운 방패연,"2,158,000",431,배송 완료,46명
916,"언제 어디서든 신선한 필름, '전국 필름 자판기 설치'","21,572,000",431,배송 완료,693명
917,2021년을 되돌아보는 질문 노트 '해기록',"2,157,000",431,배송 완료,110명
918,< 2020 빵고양이 달력 > 만화가 함께 있어요.,"4,313,000",431,배송 완료,194명
919,코피노 아이들을 위한 자연분해 'bamboo' 칫솔세트!,"4,312,000",431,"1,000,000",312명
920,20년 플로리스트가 제대로 만든 '원형 플라워 돈박스',"1,293,600",431,"300,000",43명
921,잃어버린 나를 마주하는 111가지 물음표 <Selfer>,"4,311,000",431,"1,000,000",159명
922,"눈 내린 산에 담긴 마쉬멜로와 핫초코 한잔,설림 머그&워머","3,447,000",430,"800,000",90명
923,폐종이를 업사이클하여 만든 지갑! Paper Factory,"4,308,000",430,배송 완료,235명
924,혼자 사는 즐거움 - 글로리홀 라이트 세일즈,"2,283,000",430,"530,000",33명
925,코인의 반란 -불법 다단계-,"4,307,000",430,"1,000,000",16명
926,"쥬노 ZUNO : 사라질 지 모를 친구, 멸종위기동물 카드","4,304,000",430,"1,000,000",127명
927,"와썹캣, 길고양이 돌보기 초보 가이드 2020 달력","2,152,000",430,배송 완료,77명
928,두고두고 소중히 할 약속을 새기는 반지,"2,152,000",430,배송 완료,60명
929,물통과 간식통을 하나로! 나도 사용하는 2in1 애견텀블러,"860,760",430,배송 완료,65명
930,"동해를 지키는 울릉도 해마, 별들포!","4,303,500",430,배송 완료,68명
931,싱어송라이터 신잔디 정규1집 '듣는 시' 테이프,"4,301,000",430,배송 완료,92명
932,Nonfiction Sourdough (논픽션 사워도우 ),"19,351,000",430,"4,500,000",593명
933,언제나 함께! 메이플 오르카&스우 인형쿠션,"1,290,000",430,배송 완료,42명
934,"1,000mm로 커진 귀여운 자이언트 '레시'","42,997,000",429,"10,000,000",625명
935,여성&소셜임팩트 스타트업 창업가 12명 연속 인터뷰,"4,729,000",429,"1,100,000",134명
936,우리의 분노는 어디로 가는가? 만화 <화의 방향> 단행본,"12,894,000",429,배송 완료,400명
937,"나의 취향대로, 나의 공간에 맞게 ""하프문 선반시리즈""","8,596,000",429,"2,000,000",113명
938,"밭에서, 예술로 노는 재미! <그레잇테이블> @꽃비원","4,297,000",429,"1,000,000",43명
939,진짜 하루만에 끝내는 이모티콘,"8,593,000",429,배송 완료,389명
940,우주 최고의 섹시 로멘시스트 여행가!! 보이저 호 핀뺏찌,"2,148,000",429,"500,000",130명
941,이유 시집 <곁:>,"1,288,555",429,"300,000",72명
942,"[커들리] 사이즈 90부터 105까지, 여성을 위한 트렁크","4,294,800",429,배송 완료,76명
943,[마지막3차] 예민한 피부를 가진 자매가 만든 천연화장품!,"2,146,800",429,배송 완료,92명
944,퓨마 뽀롱이를 기억하며 : 동물을 위한 동물원 만들기,"4,293,004",429,배송 완료,375명
945,또박또박 반듯하게 쓴 손글씨 폰트 '쓰다'시리즈 출시!,"4,291,000",429,배송 완료,47명
946,"변함없는 달의 아름다움을 담아, 달 은반지","1,716,000",429,배송 완료,55명
947,"나만의 메세지를 담아 ""메세지반지""","2,145,000",429,"500,000",31명
948,편안함에 패션을 더한 속바지 니하이 인생 스타킹!,"4,288,400",428,배송 완료,202명
949,너의 우울을 사랑해: HUG YOUR BLUE,"5,572,700",428,배송 완료,363명
950,"조용해서 소란한 청각장애인 에세이 [안 들리지만, 그래도]","8,569,700",428,배송 완료,342명
951,"주머니속의 캐리어, 새로운 컨셉의 지갑 '케리'","4,284,000",428,배송 완료,150명
952,<수제 콜드브루 만들기> 원산지별 다양하게 즐기기,"2,142,000",428,배송 완료,75명
953,편안하면서도 격식있는 예복드레스와 클래식 실크스카프,"11,566,000",428,"2,700,000",70명
954,농부를 살리고 환경을 살리는 머시주스의 100% 수박주스,"4,282,000",428,배송 완료,213명
955,"활용도 높은 럭셔리 브러쉬, 문양, 이펙트 시리즈1","4,280,000",428,배송 완료,128명
956,상상이 현실로! 선인장 가죽으로 만든 카드 홀더,"51,641,400",427,배송 완료,595명
957,Made in North Korea 북한의 그래픽디자인책,"85,572,000",427,"20,000,000","1,584명"
958,FLEEP 포터블 보스턴백,"21,393,000",427,배송 완료,880명
959,성지 아이들의 꿈을 그린 유리잔,"4,278,000",427,"1,000,000",193명
960,"따뜻한 마음으로 더 많은 분들과 <함께 걸어요, 비단길!>","4,295,000",427,"1,004,000",139명
961,사막에 오로라가 생긴다면? ☞오로라사막 마스킹테이프+메모지,"1,283,309",427,배송 완료,131명
962,"'꼬마백조의 날개 찾기', 저소득층 발달장애 아동 치료","4,277,100",427,"1,000,000",403명
963,올드 빠리 패션북 <라 모드 빠리지엔느> 1860-1897,"12,831,000",427,배송 완료,614명
964,친구따라 우주해적 3권,"12,828,900",427,"3,000,000",471명
965,"성적 대상화 없는 여성 속옷을 위하여, 디폴트 드로즈","12,826,500",427,"3,000,000",404명
966,연극 '간신히 사는 남자',"2,137,700",427,"500,000",105명
967,독립출판 제작자를 위한 디자인 가이드북 - 페이퍼 마진,"4,275,000",427,배송 완료,220명
968,'더블 미션 : 비욘드 디 오브젝트',"12,822,500",427,"3,000,000",209명
969,"로컬 여행의 기억, 폴라로이드 마그넷 <경주> & <제주>","4,273,400",427,배송 완료,149명
970,"목욕시간 단축, 린스 사용이 필요없는 반려동물 수제 비누","2,136,500",427,배송 완료,60명
971,요일후드티 or 요일맨투맨 + 요일양말7족 SET~!,"4,272,500",427,배송 완료,96명
972,리단의 정병 만화책 <조색기>,"8,542,611",427,"2,000,000",383명
973,호탐하우스_03 : 대학교,"12,811,800",427,"3,000,000",131명
974,"더 업그레이드된 인센스스틱,직장인의 하루를 담다!","2,135,100",427,"500,000",90명
975,한눈에 보이는 무료 글꼴 가이드 - 영어편,"12,808,200",426,배송 완료,451명
976,페랑디 파티스리 한글판 전격 출간!,"12,808,000",426,배송 완료,105명
977,당신의 마지막 파자마 'bonnee',"6,402,900",426,배송 완료,90명
978,"여행하며 살겠다는, 결심을 했다.『출근 대신, 여행』","4,268,388",426,배송 완료,147명
979,교수님이 만든 나노셀룰로오스 무기자차 '순 365 선크림',"4,268,222",426,"1,000,000",137명
980,창작물 정기구독&메일링 서비스 자민재의 토크박스,"1,280,000",426,배송 완료,53명
981,예쁜데 맛있어! 블렌딩과일청,"1,194,300",426,"280,000",36명
982,감자에 감자한 마음을 담아 - '감자잔',"4,265,000",426,"1,000,000",89명
983,도서《나도 말할 수 있는 사람이다》,"23,455,300",426,"5,500,000","1,131명"
984,"종이 한 장 차이; 지구를 위한 종이·인쇄 가이드, 샘플북","4,264,000",426,"1,000,000",165명
985,휴식과 기록 ohlollyday x moa 조명다이어리키트,"21,316,350",426,배송 완료,431명
986,어젯밤 꿈으로 내면을 탐색하는 <별빛새김 꿈일기장>,"4,262,000",426,배송 완료,140명
987,THE IDOLM@STER 10주년 축하 광고,"2,557,549",426,"600,000",305명
988,"오늘은 쉬지 않습니다, 단편소설집 〈일시휴간 #1〉","2,130,999",426,"500,000",64명
989,"그 시절 우리가 좋아했던 향기, 오렌지 로즈","2,129,900",425,배송 완료,57명
990,0123의 첫번째 프로젝트 '일상 속의 조그만 바다',"8,512,000",425,"2,000,000",317명
991,"믿기지 않는 무게 280g, 츠바이백","6,382,500",425,배송 완료,97명
992,한국 느낌적인 느낌 HANGUK 뱃지 + 금속스티커,"4,254,500",425,배송 완료,143명
993,[웹툰 스케치업 배경]인터넷 방송 홈 스튜디오,"2,127,000",425,배송 완료,68명
994,[결혼할 거야!]: 무지긴의 첫번째 퀴어 그림책,"2,976,000",425,배송 완료,146명
995,내 콘텐츠로 적게 일하고 많이 버는 법,"2,975,000",425,배송 완료,196명
996,"오랫동안 사랑받아왔고, 앞으로도 사랑받을 그림 세트","424,900",424,배송 완료,10명
997,"오늘 뜨는 달을 기억하는 뱃지, 오늘 뜨는달. 오뜨달","12,746,000",424,"3,000,000",533명
998,[계란맨 소식지] 단행본,"4,248,001",424,배송 완료,237명
999,"우리나라 아름다운 영토 독도를 세계에 알리자,독도여권케이스","2,124,000",424,배송 완료,78명
